t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
13912177,3.6026,3.6137,3.5914,50.458,0.5046,DISCH,29.12
13913217,3.6028,3.6137,3.5918,50.455,0.5045,DISCH,29.12
13914183,3.6027,3.6137,3.5916,50.455,0.5045,DISCH,29.12
13915175,3.6026,3.6137,3.5914,50.458,0.5046,DISCH,29.12
13916166,3.6019,3.6125,3.5912,50.452,0.5045,DISCH,29.12
13917110,3.6024,3.6137,3.591,50.45,0.5045,DISCH,29.12
13918129,3.6024,3.6137,3.591,50.452,0.5045,DISCH,29.12
13919094,3.6025,3.6137,3.5912,50.452,0.5045,DISCH,29.12
13920077,3.6024,3.6137,3.591,50.455,0.5045,DISCH,29.12
13921077,3.6024,3.6137,3.591,50.45,0.5045,DISCH,29.12
13922091,3.6018,3.6125,3.591,50.452,0.5045,DISCH,29.12
13923065,3.6017,3.6125,3.5908,50.458,0.5046,DISCH,29.12
13924078,3.6023,3.6137,3.5908,50.45,0.5045,DISCH,29.12
13925115,3.6024,3.6137,3.591,50.452,0.5045,DISCH,29.12
13926143,3.6016,3.6125,3.5907,50.447,0.5045,DISCH,29.12
13927079,3.6023,3.6137,3.5908,50.442,0.5044,DISCH,29.12
13928104,3.6017,3.6125,3.5908,50.447,0.5045,DISCH,29.12
13929128,3.6017,3.6125,3.5908,50.447,0.5045,DISCH,29.12
13930138,3.6017,3.6125,3.5908,50.445,0.5044,DISCH,29.12
13931124,3.6015,3.6125,3.5905,50.45,0.5045,DISCH,29.19
13932113,3.6022,3.6137,3.5907,50.445,0.5044,DISCH,29.12
13933130,3.6015,3.6125,3.5905,50.445,0.5044,DISCH,29.12
13934075,3.6013,3.6125,3.5901,50.445,0.5044,DISCH,29.12
13935032,3.6014,3.6125,3.5903,50.447,0.5045,DISCH,29.12
13936007,3.6015,3.6125,3.5905,50.45,0.5045,DISCH,29.12
13937021,3.6014,3.6125,3.5903,50.447,0.5045,DISCH,29.12
13938027,3.6019,3.6137,3.5901,50.45,0.5045,DISCH,29.12
13939016,3.6013,3.6125,3.5901,50.447,0.5045,DISCH,29.12
13940067,3.6007,3.6112,3.5901,50.447,0.5045,DISCH,29.12
13941068,3.6006,3.6112,3.5899,50.44,0.5044,DISCH,29.12
13942095,3.6011,3.6125,3.5897,50.438,0.5044,DISCH,29.12
13943118,3.6011,3.6125,3.5897,50.4,0.504,DISCH,29.19
13944118,3.6014,3.6125,3.5903,50.425,0.5042,DISCH,29.12
13945110,3.6013,3.6125,3.5901,50.425,0.5042,DISCH,29.12
13946086,3.6017,3.6137,3.5897,50.425,0.5042,DISCH,29.19
13947041,3.6012,3.6125,3.5899,50.422,0.5042,DISCH,29.19
13947954,3.6011,3.6125,3.5897,50.42,0.5042,DISCH,29.12
13948993,3.6012,3.6125,3.5899,50.415,0.5041,DISCH,29.12
13949995,3.6006,3.6112,3.5899,50.41,0.5041,DISCH,29.12
13951013,3.6011,3.6125,3.5897,50.41,0.5041,DISCH,29.12
13952003,3.601,3.6125,3.5896,50.407,0.5041,DISCH,29.19
13952990,3.601,3.6125,3.5896,50.407,0.5041,DISCH,29.19
13954028,3.6003,3.6112,3.5894,50.412,0.5041,DISCH,29.19
13955054,3.601,3.6125,3.5896,50.407,0.5041,DISCH,29.19
13956020,3.6003,3.6112,3.5894,50.407,0.5041,DISCH,29.19
13957001,3.6008,3.6125,3.5892,50.403,0.504,DISCH,29.19
13957987,3.6008,3.6125,3.5892,50.4,0.504,DISCH,29.19
13959053,3.6002,3.6112,3.5892,50.403,0.504,DISCH,29.19
13960092,3.6009,3.6125,3.5894,50.405,0.504,DISCH,29.12
13961107,3.6008,3.6125,3.5892,50.405,0.504,DISCH,29.19
13962069,3.6008,3.6125,3.5892,50.405,0.504,DISCH,29.19
13963083,3.6008,3.6125,3.589,50.405,0.504,DISCH,29.19
13964070,3.6001,3.6112,3.589,50.407,0.5041,DISCH,29.19
13965086,3.6008,3.6125,3.589,50.405,0.504,DISCH,29.12
13966090,3.6001,3.6112,3.589,50.403,0.504,DISCH,29.19
13967118,3.5988,3.6087,3.5888,50.41,0.5041,DISCH,29.19
13968202,3.6,3.6112,3.5888,50.407,0.5041,DISCH,29.19
13969192,3.6,3.6112,3.5888,50.405,0.504,DISCH,29.19
13970229,3.5999,3.6112,3.5886,50.403,0.504,DISCH,29.19
13971268,3.6006,3.6125,3.5886,50.403,0.504,DISCH,29.19
13972249,3.6006,3.6125,3.5886,50.403,0.504,DISCH,29.19
13973249,3.5993,3.61,3.5886,50.417,0.5042,DISCH,29.19
13974194,3.5992,3.61,3.5885,50.417,0.5042,DISCH,29.19
13975183,3.5999,3.6112,3.5885,50.417,0.5042,DISCH,29.19
13976204,3.5993,3.61,3.5886,50.417,0.5042,DISCH,29.19
13977237,3.5992,3.61,3.5885,50.425,0.5042,DISCH,29.19
13978246,3.5998,3.6112,3.5883,50.422,0.5042,DISCH,29.19
13979275,3.5998,3.6112,3.5883,50.425,0.5042,DISCH,29.19
13980245,3.5997,3.6112,3.5881,50.422,0.5042,DISCH,29.19
13981273,3.5998,3.6112,3.5883,50.422,0.5042,DISCH,29.19
13982243,3.5984,3.6087,3.5881,50.417,0.5042,DISCH,29.12
13983259,3.5991,3.61,3.5883,50.415,0.5041,DISCH,29.19
13984222,3.5997,3.6112,3.5881,50.412,0.5041,DISCH,29.19
13985154,3.599,3.61,3.5879,50.412,0.5041,DISCH,29.19
13986164,3.599,3.61,3.5879,50.415,0.5041,DISCH,29.19
13987178,3.5995,3.6112,3.5877,50.412,0.5041,DISCH,29.19
13988158,3.5995,3.6112,3.5877,50.417,0.5042,DISCH,29.19
13989159,3.5989,3.61,3.5877,50.412,0.5041,DISCH,29.19
13990175,3.5989,3.61,3.5877,50.387,0.5039,DISCH,29.19
13991175,3.5994,3.6112,3.5875,50.422,0.5042,DISCH,29.19
13992161,3.599,3.61,3.5879,50.425,0.5042,DISCH,29.19
13993216,3.5989,3.61,3.5877,50.428,0.5043,DISCH,29.19
13994231,3.5989,3.61,3.5877,50.422,0.5042,DISCH,29.19
13995168,3.5988,3.61,3.5875,50.42,0.5042,DISCH,29.19
13996144,3.5988,3.61,3.5875,50.42,0.5042,DISCH,29.19
13997107,3.5987,3.61,3.5874,50.42,0.5042,DISCH,29.19
13998037,3.5981,3.6087,3.5875,50.417,0.5042,DISCH,29.19
13999016,3.5986,3.61,3.5872,50.415,0.5041,DISCH,29.19
14000116,3.5987,3.61,3.5874,50.41,0.5041,DISCH,29.19
14001095,3.5987,3.61,3.5874,50.407,0.5041,DISCH,29.19
14002044,3.5986,3.61,3.5872,50.412,0.5041,DISCH,29.19
14003058,3.598,3.6087,3.5872,50.412,0.5041,DISCH,29.19
14004050,3.5979,3.6087,3.587,50.415,0.5041,DISCH,29.19
14005031,3.5979,3.6087,3.587,50.41,0.5041,DISCH,29.19
14005982,3.5979,3.6087,3.587,50.415,0.5041,DISCH,29.12
14007019,3.5979,3.6087,3.587,50.405,0.504,DISCH,29.19
14008004,3.5979,3.6087,3.587,50.42,0.5042,DISCH,29.19
14008984,3.5985,3.61,3.587,50.42,0.5042,DISCH,29.19
14010024,3.5979,3.6087,3.587,50.417,0.5042,DISCH,29.19
14011043,3.5984,3.61,3.5868,50.415,0.5041,DISCH,29.19
14012089,3.5983,3.61,3.5866,50.412,0.5041,DISCH,29.19
14013143,3.5984,3.61,3.5868,50.415,0.5041,DISCH,29.19
14014180,3.5977,3.6087,3.5866,50.415,0.5041,DISCH,29.19
14015158,3.5971,3.6075,3.5866,50.412,0.5041,DISCH,29.19
14016156,3.5982,3.61,3.5864,50.41,0.5041,DISCH,29.19
14017138,3.5982,3.61,3.5864,50.42,0.5042,DISCH,29.19
14018119,3.5981,3.61,3.5862,50.42,0.5042,DISCH,29.19
14019143,3.5976,3.6087,3.5864,50.42,0.5042,DISCH,29.19
14020227,3.5975,3.6087,3.5862,50.415,0.5041,DISCH,29.19
14021256,3.5975,3.6087,3.5862,50.415,0.5041,DISCH,29.19
14022244,3.5969,3.6075,3.5862,50.412,0.5041,DISCH,29.19
14023255,3.5975,3.6087,3.5862,50.405,0.504,DISCH,29.19
14024240,3.5976,3.6087,3.5864,50.373,0.5037,DISCH,29.19
14025275,3.5974,3.6087,3.5861,50.403,0.504,DISCH,29.19
14026290,3.5975,3.6087,3.5862,50.397,0.504,DISCH,29.19
14027262,3.5968,3.6075,3.5861,50.4,0.504,DISCH,29.19
14028305,3.5968,3.6075,3.5861,50.392,0.5039,DISCH,29.19
14029260,3.5974,3.6087,3.5861,50.397,0.504,DISCH,29.19
14030262,3.5979,3.61,3.5859,50.397,0.504,DISCH,29.19
14031297,3.5967,3.6075,3.5859,50.395,0.5039,DISCH,29.19
14032316,3.5967,3.6075,3.5859,50.395,0.5039,DISCH,29.19
14033305,3.5973,3.6087,3.5859,50.4,0.504,DISCH,29.19
14034318,3.5972,3.6087,3.5857,50.397,0.504,DISCH,29.19
14035296,3.5978,3.61,3.5857,50.4,0.504,DISCH,29.19
14036316,3.5966,3.6075,3.5857,50.4,0.504,DISCH,29.19
14037289,3.5965,3.6075,3.5855,50.4,0.504,DISCH,29.19
14038255,3.5966,3.6075,3.5857,50.403,0.504,DISCH,29.19
14039311,3.5965,3.6075,3.5855,50.397,0.504,DISCH,29.19
14040314,3.5964,3.6075,3.5853,50.392,0.5039,DISCH,29.19
14041313,3.5964,3.6075,3.5853,50.392,0.5039,DISCH,29.19
14042332,3.597,3.6087,3.5853,50.385,0.5038,DISCH,29.19
14043354,3.5965,3.6075,3.5855,50.382,0.5038,DISCH,29.19
14044376,3.5964,3.6075,3.5853,50.38,0.5038,DISCH,29.19
14045393,3.5965,3.6075,3.5855,50.375,0.5037,DISCH,29.19
14046443,3.5963,3.6075,3.5851,50.382,0.5038,DISCH,29.19
14047438,3.597,3.6087,3.5853,50.385,0.5038,DISCH,29.19
14048480,3.5963,3.6075,3.5851,50.387,0.5039,DISCH,29.19
14049480,3.5963,3.6075,3.5851,50.392,0.5039,DISCH,29.19
14050483,3.5961,3.6075,3.5848,50.39,0.5039,DISCH,29.19
14051470,3.5962,3.6075,3.585,50.395,0.5039,DISCH,29.19
14052511,3.5962,3.6075,3.585,50.392,0.5039,DISCH,29.19
14053497,3.5961,3.6075,3.5848,50.387,0.5039,DISCH,29.19
14054522,3.595,3.605,3.585,50.385,0.5038,DISCH,29.19
14055588,3.5955,3.6062,3.5848,50.382,0.5038,DISCH,29.19
14056572,3.596,3.6075,3.5846,50.385,0.5038,DISCH,29.19
14057559,3.5961,3.6075,3.5848,50.385,0.5038,DISCH,29.19
14058594,3.5962,3.6075,3.585,50.387,0.5039,DISCH,29.19
14059605,3.596,3.6075,3.5846,50.382,0.5038,DISCH,29.19
14060562,3.596,3.6075,3.5846,50.38,0.5038,DISCH,29.19
14061535,3.5953,3.6062,3.5844,50.385,0.5038,DISCH,29.19
14062506,3.596,3.6075,3.5846,50.382,0.5038,DISCH,29.19
14063509,3.596,3.6075,3.5844,50.385,0.5038,DISCH,29.19
14064483,3.5954,3.6062,3.5846,50.382,0.5038,DISCH,29.19
14065500,3.5959,3.6075,3.5842,50.375,0.5037,DISCH,29.19
14066527,3.5959,3.6075,3.5842,50.37,0.5037,DISCH,29.19
14067521,3.5952,3.6062,3.5842,50.37,0.5037,DISCH,29.19
14068545,3.5959,3.6075,3.5842,50.367,0.5037,DISCH,29.19
14069600,3.5951,3.6062,3.5839,50.373,0.5037,DISCH,29.19
14070603,3.5958,3.6075,3.584,50.373,0.5037,DISCH,29.19
14071606,3.5958,3.6075,3.584,50.36,0.5036,DISCH,29.19
14072582,3.5951,3.6062,3.584,50.375,0.5037,DISCH,29.19
14073619,3.5951,3.6062,3.5839,50.375,0.5037,DISCH,29.19
14074612,3.5957,3.6075,3.5839,50.377,0.5038,DISCH,29.19
14075627,3.5952,3.6062,3.5842,50.377,0.5038,DISCH,29.19
14076664,3.595,3.6062,3.5837,50.38,0.5038,DISCH,29.19
14077705,3.5943,3.605,3.5837,50.377,0.5038,DISCH,29.19
14078705,3.595,3.6062,3.5837,50.37,0.5037,DISCH,29.19
14079661,3.595,3.6062,3.5837,50.365,0.5036,DISCH,29.19
14080631,3.5956,3.6075,3.5837,50.367,0.5037,DISCH,29.19
14081623,3.595,3.6062,3.5837,50.36,0.5036,DISCH,29.19
14082643,3.5942,3.605,3.5835,50.36,0.5036,DISCH,29.19
14083647,3.5942,3.605,3.5835,50.355,0.5035,DISCH,29.19
14084649,3.5949,3.6062,3.5835,50.35,0.5035,DISCH,29.19
14085682,3.5942,3.605,3.5835,50.347,0.5035,DISCH,29.19
14086736,3.5954,3.6075,3.5833,50.345,0.5034,DISCH,29.19
14087725,3.5948,3.6062,3.5833,50.352,0.5035,DISCH,29.19
14088793,3.5942,3.605,3.5833,50.352,0.5035,DISCH,29.19
14089807,3.5941,3.605,3.5831,50.347,0.5035,DISCH,29.19
14090809,3.5942,3.605,3.5833,50.345,0.5034,DISCH,29.19
14091848,3.5948,3.6062,3.5833,50.342,0.5034,DISCH,29.19
14092843,3.5941,3.605,3.5831,50.335,0.5033,DISCH,29.19
14093820,3.594,3.605,3.5829,50.342,0.5034,DISCH,29.19
14094857,3.5947,3.6062,3.5831,50.347,0.5035,DISCH,29.19
14095844,3.594,3.605,3.5829,50.342,0.5034,DISCH,29.19
14096797,3.594,3.605,3.5829,50.342,0.5034,DISCH,29.19
14097822,3.594,3.605,3.5829,50.347,0.5035,DISCH,29.19
14098785,3.5939,3.605,3.5828,50.347,0.5035,DISCH,29.19
14099782,3.594,3.605,3.5829,50.347,0.5035,DISCH,29.19
14100781,3.5939,3.605,3.5828,50.345,0.5034,DISCH,29.19
14101705,3.5939,3.605,3.5828,50.34,0.5034,DISCH,29.19
14102726,3.5938,3.605,3.5826,50.342,0.5034,DISCH,29.19
14103743,3.5938,3.605,3.5826,50.337,0.5034,DISCH,29.19
14104782,3.5944,3.6062,3.5826,50.337,0.5034,DISCH,29.19
14105772,3.5952,3.6075,3.5829,50.34,0.5034,DISCH,29.19
14106794,3.5938,3.605,3.5826,50.337,0.5034,DISCH,29.19
14107799,3.5937,3.605,3.5824,50.345,0.5034,DISCH,29.19
14108815,3.5937,3.605,3.5824,50.335,0.5033,DISCH,29.19
14109764,3.5933,3.6037,3.5828,50.332,0.5033,DISCH,29.19
14110763,3.5937,3.605,3.5824,50.337,0.5034,DISCH,29.19
14111752,3.5931,3.6037,3.5824,50.337,0.5034,DISCH,29.19
14112734,3.5936,3.605,3.5822,50.337,0.5034,DISCH,29.19
14113727,3.5935,3.605,3.582,50.342,0.5034,DISCH,29.19
14114731,3.5935,3.605,3.582,50.34,0.5034,DISCH,29.19
14115760,3.5935,3.605,3.582,50.34,0.5034,DISCH,29.19
14116754,3.5935,3.605,3.582,50.337,0.5034,DISCH,29.19
14117789,3.5935,3.605,3.582,50.335,0.5033,DISCH,29.19
14118815,3.5934,3.605,3.5818,50.315,0.5031,DISCH,29.19
14119812,3.5935,3.605,3.582,50.342,0.5034,DISCH,29.19
14120799,3.5934,3.605,3.5818,50.34,0.5034,DISCH,29.19
14121797,3.5922,3.6025,3.5818,50.335,0.5033,DISCH,29.19
14122781,3.5936,3.605,3.5822,50.332,0.5033,DISCH,29.19
14123793,3.5927,3.6037,3.5817,50.327,0.5033,DISCH,29.19
14124810,3.5928,3.6037,3.5818,50.327,0.5033,DISCH,29.19
14125728,3.5926,3.6037,3.5815,50.332,0.5033,DISCH,29.19
14126742,3.5927,3.6037,3.5817,50.332,0.5033,DISCH,29.19
14127727,3.5926,3.6037,3.5815,50.33,0.5033,DISCH,29.19
14128750,3.5932,3.605,3.5815,50.327,0.5033,DISCH,29.19
14129738,3.5926,3.6037,3.5815,50.327,0.5033,DISCH,29.19
14130723,3.5925,3.6037,3.5813,50.335,0.5033,DISCH,29.19
14131664,3.5931,3.605,3.5813,50.332,0.5033,DISCH,29.19
14132658,3.5926,3.6037,3.5815,50.337,0.5034,DISCH,29.19
14133631,3.5931,3.605,3.5813,50.33,0.5033,DISCH,29.19
14134644,3.5924,3.6037,3.5811,50.332,0.5033,DISCH,29.19
14135648,3.5918,3.6025,3.5811,50.325,0.5033,DISCH,29.19
14136663,3.5924,3.6037,3.5811,50.322,0.5032,DISCH,29.19
14137647,3.5918,3.6025,3.5811,50.32,0.5032,DISCH,29.19
14138628,3.5923,3.6037,3.5809,50.315,0.5031,DISCH,29.19
14139636,3.5924,3.6037,3.5811,50.315,0.5031,DISCH,29.19
14140679,3.5918,3.6025,3.5811,50.32,0.5032,DISCH,29.19
14141638,3.5917,3.6025,3.5809,50.32,0.5032,DISCH,29.19
14142621,3.5922,3.6037,3.5807,50.32,0.5032,DISCH,29.19
14143576,3.5922,3.6037,3.5807,50.32,0.5032,DISCH,29.19
14144584,3.5916,3.6025,3.5807,50.32,0.5032,DISCH,29.19
14145563,3.5915,3.6025,3.5806,50.32,0.5032,DISCH,29.19
14146569,3.5922,3.6037,3.5806,50.315,0.5031,DISCH,29.19
14147549,3.5917,3.6025,3.5809,50.312,0.5031,DISCH,29.19
14148506,3.5915,3.6025,3.5806,50.31,0.5031,DISCH,29.19
14149500,3.5923,3.6037,3.5809,50.31,0.5031,DISCH,29.19
14150518,3.5915,3.6025,3.5806,50.31,0.5031,DISCH,29.19
14151513,3.5915,3.6025,3.5806,50.3,0.503,DISCH,29.19
14152495,3.5922,3.6037,3.5807,50.307,0.5031,DISCH,29.19
14153548,3.5914,3.6025,3.5804,50.307,0.5031,DISCH,29.19
14154509,3.5913,3.6025,3.5802,50.305,0.503,DISCH,29.19
14155534,3.5907,3.6012,3.5802,50.305,0.503,DISCH,29.19
14156534,3.5915,3.6025,3.5806,50.305,0.503,DISCH,29.19
14157568,3.5913,3.6025,3.5802,50.31,0.5031,DISCH,29.19
14158548,3.5913,3.6025,3.5802,50.305,0.503,DISCH,29.19
14159534,3.592,3.6037,3.5802,50.307,0.5031,DISCH,29.19
14160523,3.5913,3.6025,3.58,50.305,0.503,DISCH,29.19
14161455,3.5913,3.6025,3.5802,50.305,0.503,DISCH,29.19
14162468,3.5913,3.6025,3.58,50.302,0.503,DISCH,29.19
14163472,3.5918,3.6037,3.5798,50.31,0.5031,DISCH,29.19
14164515,3.5912,3.6025,3.5798,50.31,0.5031,DISCH,29.19
14165531,3.5904,3.6012,3.5796,50.307,0.5031,DISCH,29.19
14166514,3.5911,3.6025,3.5796,50.307,0.5031,DISCH,29.19
14167538,3.5911,3.6025,3.5796,50.307,0.5031,DISCH,29.19
14168572,3.5911,3.6025,3.5796,50.302,0.503,DISCH,29.19
14169575,3.5912,3.6025,3.5798,50.3,0.503,DISCH,29.19
14170611,3.5912,3.6025,3.5798,50.295,0.5029,DISCH,29.19
14171596,3.5903,3.6012,3.5793,50.298,0.503,DISCH,29.19
14172619,3.591,3.6025,3.5795,50.295,0.5029,DISCH,29.19
14173594,3.591,3.6025,3.5795,50.292,0.5029,DISCH,29.19
14174580,3.5904,3.6012,3.5795,50.29,0.5029,DISCH,29.19
14175628,3.5903,3.6012,3.5793,50.285,0.5028,DISCH,29.19
14176629,3.5903,3.6012,3.5793,50.287,0.5029,DISCH,29.19
14177590,3.5902,3.6012,3.5791,50.29,0.5029,DISCH,29.19
14178524,3.5895,3.6,3.5791,50.292,0.5029,DISCH,29.19
14179518,3.5908,3.6025,3.5791,50.287,0.5029,DISCH,29.19
14180546,3.5902,3.6012,3.5791,50.287,0.5029,DISCH,29.19
14181555,3.5903,3.6012,3.5793,50.285,0.5028,DISCH,29.19
14182544,3.5894,3.6,3.5789,50.287,0.5029,DISCH,29.19
14183536,3.5907,3.6025,3.5789,50.287,0.5029,DISCH,29.19
14184543,3.5907,3.6025,3.5789,50.285,0.5028,DISCH,29.19
14185547,3.5906,3.6025,3.5787,50.285,0.5028,DISCH,29.19
14186564,3.5909,3.6025,3.5793,50.287,0.5029,DISCH,29.19
14187572,3.5902,3.6012,3.5791,50.277,0.5028,DISCH,29.19
14188536,3.5894,3.6,3.5787,50.282,0.5028,DISCH,29.19
14189544,3.5894,3.6,3.5787,50.282,0.5028,DISCH,29.19
14190483,3.5901,3.6012,3.5789,50.277,0.5028,DISCH,29.19
14191479,3.59,3.6012,3.5787,50.282,0.5028,DISCH,29.19
14192484,3.59,3.6012,3.5787,50.282,0.5028,DISCH,29.19
14193506,3.5904,3.6025,3.5783,50.285,0.5028,DISCH,29.19
14194442,3.5898,3.6012,3.5783,50.29,0.5029,DISCH,29.19
14195372,3.5898,3.6012,3.5783,50.282,0.5028,DISCH,29.19
14196353,3.5899,3.6012,3.5785,50.28,0.5028,DISCH,29.19
14197341,3.5904,3.6025,3.5783,50.275,0.5027,DISCH,29.19
14198352,3.5891,3.6,3.5782,50.272,0.5027,DISCH,29.19
14199345,3.5897,3.6012,3.5782,50.267,0.5027,DISCH,29.19
14200403,3.5892,3.6,3.5783,50.267,0.5027,DISCH,29.19
14201410,3.5897,3.6012,3.5782,50.277,0.5028,DISCH,29.19
14202350,3.5891,3.6,3.5782,50.275,0.5027,DISCH,29.19
14203394,3.5897,3.6012,3.5782,50.28,0.5028,DISCH,29.19
14204365,3.589,3.6,3.578,50.277,0.5028,DISCH,29.19
14205356,3.5896,3.6012,3.578,50.28,0.5028,DISCH,29.19
14206340,3.589,3.6,3.578,50.285,0.5028,DISCH,29.19
14207385,3.5895,3.6012,3.5778,50.285,0.5028,DISCH,29.19
14208414,3.589,3.6,3.578,50.282,0.5028,DISCH,29.19
14209438,3.5883,3.5987,3.5778,50.275,0.5027,DISCH,29.19
14210486,3.5883,3.5987,3.5778,50.272,0.5027,DISCH,29.19
14211526,3.5894,3.6012,3.5776,50.277,0.5028,DISCH,29.19
14212590,3.5894,3.6012,3.5776,50.275,0.5027,DISCH,29.19
14213572,3.5888,3.6,3.5776,50.275,0.5027,DISCH,29.19
14214598,3.5894,3.6012,3.5776,50.28,0.5028,DISCH,29.19
14215614,3.5886,3.6,3.5772,50.277,0.5028,DISCH,29.19
14216593,3.5888,3.6,3.5776,50.277,0.5028,DISCH,29.19
14217639,3.5881,3.5987,3.5774,50.28,0.5028,DISCH,29.19
14218667,3.588,3.5987,3.5772,50.28,0.5028,DISCH,29.19
14219679,3.588,3.5987,3.5772,50.277,0.5028,DISCH,29.19
14220696,3.5886,3.6,3.5772,50.282,0.5028,DISCH,29.19
14221730,3.5887,3.6,3.5774,50.285,0.5028,DISCH,29.19
14222746,3.5885,3.6,3.5771,50.277,0.5028,DISCH,29.19
14223709,3.588,3.5987,3.5772,50.27,0.5027,DISCH,29.19
14224708,3.5885,3.6,3.5771,50.27,0.5027,DISCH,29.19
14225747,3.5885,3.6,3.5771,50.265,0.5026,DISCH,29.19
14226777,3.5879,3.5987,3.5771,50.27,0.5027,DISCH,29.19
14227767,3.5884,3.6,3.5769,50.275,0.5027,DISCH,29.19
14228795,3.5891,3.6012,3.5769,50.28,0.5028,DISCH,29.19
14229783,3.5879,3.5987,3.5771,50.28,0.5028,DISCH,29.19
14230787,3.5878,3.5987,3.5769,50.28,0.5028,DISCH,29.19
14231805,3.5876,3.5987,3.5765,50.29,0.5029,DISCH,29.19
14232796,3.5883,3.6,3.5767,50.295,0.5029,DISCH,29.19
14233767,3.5885,3.6,3.5771,50.29,0.5029,DISCH,29.19
14234748,3.5883,3.6,3.5765,50.29,0.5029,DISCH,29.19
14235735,3.5877,3.5987,3.5767,50.287,0.5029,DISCH,29.19
14236736,3.5876,3.5987,3.5765,50.287,0.5029,DISCH,29.19
14237697,3.5878,3.5987,3.5769,50.29,0.5029,DISCH,29.19
14238738,3.5883,3.6,3.5765,50.29,0.5029,DISCH,29.19
14239742,3.5875,3.5987,3.5763,50.295,0.5029,DISCH,29.19
14240690,3.5875,3.5987,3.5763,50.298,0.503,DISCH,29.19
14241701,3.5875,3.5987,3.5763,50.307,0.5031,DISCH,29.19
14242665,3.5874,3.5987,3.5761,50.31,0.5031,DISCH,29.19
14243654,3.5874,3.5987,3.5761,50.31,0.5031,DISCH,29.19
14244714,3.5874,3.5987,3.5761,50.312,0.5031,DISCH,29.19
14245734,3.5875,3.5987,3.5763,50.31,0.5031,DISCH,29.19
14246721,3.5875,3.5987,3.5763,50.31,0.5031,DISCH,29.19
14247747,3.5873,3.5987,3.5758,50.325,0.5033,DISCH,29.19
14248729,3.5866,3.5975,3.5758,50.32,0.5032,DISCH,29.19
14249717,3.5867,3.5975,3.576,50.315,0.5031,DISCH,29.19
14250739,3.5874,3.5987,3.5761,50.318,0.5032,DISCH,29.19
14251725,3.5872,3.5987,3.5756,50.318,0.5032,DISCH,29.19
14252748,3.5868,3.5975,3.5761,50.307,0.5031,DISCH,29.19
14253685,3.5866,3.5975,3.5758,50.307,0.5031,DISCH,29.19
14254674,3.5865,3.5975,3.5756,50.31,0.5031,DISCH,29.19
14255657,3.5865,3.5975,3.5756,50.305,0.503,DISCH,29.19
14256615,3.5865,3.5975,3.5756,50.305,0.503,DISCH,29.19
14257627,3.5865,3.5975,3.5754,50.305,0.503,DISCH,29.19
14258618,3.5865,3.5975,3.5756,50.3,0.503,DISCH,29.19
14259628,3.587,3.5987,3.5752,50.3,0.503,DISCH,29.19
14260624,3.5864,3.5975,3.5752,50.3,0.503,DISCH,29.25
14261641,3.587,3.5987,3.5752,50.3,0.503,DISCH,29.19
14262582,3.5857,3.5962,3.5752,50.298,0.503,DISCH,29.19
14263566,3.5865,3.5975,3.5754,50.282,0.5028,DISCH,29.19
14264561,3.5864,3.5975,3.5752,50.295,0.5029,DISCH,29.19
14265591,3.5863,3.5975,3.575,50.295,0.5029,DISCH,29.19
14266597,3.5863,3.5975,3.575,50.3,0.503,DISCH,29.25
14267613,3.5865,3.5975,3.5754,50.295,0.5029,DISCH,29.19
14268610,3.5863,3.5975,3.575,50.287,0.5029,DISCH,29.19
14269623,3.5862,3.5975,3.5749,50.29,0.5029,DISCH,29.19
14270621,3.5863,3.5975,3.575,50.29,0.5029,DISCH,29.19
14271657,3.5862,3.5975,3.5749,50.295,0.5029,DISCH,29.25
14272662,3.5862,3.5975,3.5749,50.295,0.5029,DISCH,29.25
14273669,3.5862,3.5975,3.5749,50.29,0.5029,DISCH,29.19
14274633,3.5862,3.5975,3.5749,50.29,0.5029,DISCH,29.19
14275686,3.5861,3.5975,3.5747,50.29,0.5029,DISCH,29.25
14276667,3.5861,3.5975,3.5747,50.29,0.5029,DISCH,29.25
14277662,3.5861,3.5975,3.5747,50.282,0.5028,DISCH,29.19
14278647,3.5867,3.5987,3.5747,50.287,0.5029,DISCH,29.25
14279594,3.586,3.5975,3.5745,50.28,0.5028,DISCH,29.25
14280603,3.5854,3.5962,3.5745,50.28,0.5028,DISCH,29.25
14281564,3.5854,3.5962,3.5745,50.277,0.5028,DISCH,29.25
14282575,3.5854,3.5962,3.5745,50.275,0.5027,DISCH,29.25
14283528,3.5854,3.5962,3.5745,50.272,0.5027,DISCH,29.25
14284534,3.5855,3.5962,3.5747,50.272,0.5027,DISCH,29.25
14285519,3.5859,3.5975,3.5743,50.27,0.5027,DISCH,29.25
14286489,3.5853,3.5962,3.5743,50.27,0.5027,DISCH,29.25
14287550,3.5858,3.5975,3.5741,50.267,0.5027,DISCH,29.25
14288568,3.5853,3.5962,3.5743,50.265,0.5026,DISCH,29.25
14289547,3.5857,3.5975,3.5739,50.27,0.5027,DISCH,29.25
14290557,3.5864,3.5987,3.5741,50.275,0.5027,DISCH,29.25
14291545,3.5852,3.5962,3.5741,50.27,0.5027,DISCH,29.25
14292570,3.5857,3.5975,3.5739,50.272,0.5027,DISCH,29.25
14293570,3.5851,3.5962,3.5739,50.27,0.5027,DISCH,29.25
