t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
15643572.1328,3.5925,3.6028,3.5816,46.2898,0.443,DISCH,29.2846
15644552.5875,3.5916,3.6028,3.5768,47.4412,0.4538,DISCH,29.3454
15645614.4334,3.5879,3.6087,3.5853,44.8834,0.4303,DISCH,29.2274
15646583.5692,3.5836,3.5983,3.5801,49.6259,0.4746,DISCH,29.31
15647587.5206,3.5932,3.5944,3.5823,45.4307,0.4349,DISCH,29.2177
15648574.0829,3.59,3.6028,3.5805,43.6923,0.4176,DISCH,29.2492
15649576.3915,3.5913,3.6072,3.5844,42.8129,0.4096,DISCH,29.0879
15650614.1617,3.5929,3.611,3.5784,43.1657,0.4133,DISCH,29.299
15651649.1169,3.5879,3.5995,3.5799,47.3494,0.453,DISCH,29.2598
15652668.6595,3.5889,3.6056,3.5854,43.0656,0.4115,DISCH,29.1055
15653710.3452,3.5949,3.6052,3.5769,45.303,0.4332,DISCH,29.2945
15654715.4813,3.587,3.599,3.5748,45.5899,0.4361,DISCH,29.3045
15655693.693,3.5857,3.6022,3.5796,45.6875,0.4371,DISCH,29.2603
15656657.0405,3.5919,3.5983,3.5869,48.2739,0.4613,DISCH,29.4276
15657639.0513,3.5891,3.6082,3.5791,45.1937,0.4317,DISCH,29.247
15658663.1023,3.5895,3.6059,3.5647,47.8652,0.4574,DISCH,29.3219
15659632.3364,3.5903,3.6136,3.5813,45.9076,0.439,DISCH,29.2061
15660709.1746,3.5912,3.6095,3.5837,47.9911,0.4585,DISCH,29.3703
15661758.0421,3.5907,3.6116,3.5812,45.0149,0.4309,DISCH,29.2333
15662717.1921,3.5921,3.6015,3.5725,46.4971,0.445,DISCH,29.4413
15663657.4938,3.5882,3.5966,3.5858,46.4641,0.4446,DISCH,29.3935
15664612.4116,3.5944,3.593,3.5723,48.811,0.4672,DISCH,29.4399
15665615.1631,3.5895,3.596,3.5738,47.3804,0.4531,DISCH,29.3072
15666621.4663,3.5892,3.5988,3.5786,44.2869,0.4236,DISCH,29.2686
15667572.6416,3.5888,3.603,3.576,41.4914,0.3967,DISCH,29.1535
15668563.9789,3.591,3.5993,3.5781,48.5009,0.4638,DISCH,29.3663
15669539.1152,3.5923,3.5959,3.5754,45.2692,0.4326,DISCH,29.246
15670519.6507,3.5962,3.5956,3.5772,46.109,0.4408,DISCH,29.1739
15671470.3905,3.5883,3.6036,3.5824,46.9468,0.449,DISCH,29.3445
15672474.8115,3.598,3.6029,3.5778,45.4306,0.4348,DISCH,29.3191
15673461.8637,3.5919,3.6009,3.5737,46.3832,0.4434,DISCH,29.3287
15674494.6723,3.591,3.5971,3.5834,43.713,0.4178,DISCH,29.2118
15675467.1872,3.5882,3.6007,3.5762,44.3459,0.4243,DISCH,29.218
15676465.8722,3.5913,3.5997,3.5715,45.4521,0.4346,DISCH,29.3151
15677514.4999,3.5852,3.5946,3.5712,44.0121,0.4207,DISCH,29.3331
15678438.0088,3.5864,3.6022,3.5758,44.3976,0.4245,DISCH,29.3201
15679393.9374,3.586,3.604,3.5854,44.6289,0.4267,DISCH,29.1951
15680390.0538,3.5838,3.5957,3.5721,46.8862,0.4487,DISCH,29.3045
15681369.784,3.5944,3.5937,3.5786,45.4348,0.4346,DISCH,29.2808
15682378.8256,3.5864,3.5982,3.5743,44.4387,0.425,DISCH,29.1746
15683376.6488,3.5819,3.605,3.5773,44.2869,0.4233,DISCH,29.1305
15684363.9379,3.594,3.6014,3.5711,42.6459,0.4073,DISCH,29.1938
15685352.3876,3.5892,3.6077,3.569,46.1279,0.4407,DISCH,29.2157
15686337.749,3.585,3.5977,3.5748,47.1103,0.4502,DISCH,29.2779
15687324.352,3.5855,3.6003,3.5801,45.5098,0.4351,DISCH,29.3567
15688272.7441,3.5855,3.6012,3.5812,44.47,0.4253,DISCH,29.1912
15689213.6596,3.5844,3.6074,3.576,47.3267,0.4537,DISCH,29.2723
15690218.245,3.5824,3.6005,3.5793,48.6772,0.4654,DISCH,29.3998
15691265.4543,3.5822,3.6086,3.5773,41.0739,0.3931,DISCH,29.062
15692279.2069,3.589,3.5997,3.5728,44.2855,0.4233,DISCH,29.1634
15693260.9042,3.5851,3.6079,3.577,48.1059,0.4598,DISCH,29.3257
15694275.3267,3.5909,3.6026,3.5825,44.7117,0.4286,DISCH,29.2267
15695244.1561,3.5888,3.6002,3.5789,46.1884,0.4417,DISCH,29.2945
15696279.9979,3.5875,3.5973,3.5759,44.0436,0.4216,DISCH,29.1872
15697287.208,3.5871,3.6051,3.5772,42.4982,0.4059,DISCH,29.2041
15698277.2632,3.5862,3.594,3.5723,48.6055,0.4646,DISCH,29.3581
15699254.0406,3.5841,3.5955,3.5787,44.548,0.4259,DISCH,29.1868
15700217.8859,3.5874,3.5903,3.5761,44.1004,0.4216,DISCH,29.2482
15701226.0815,3.5911,3.6029,3.5894,44.9001,0.4297,DISCH,29.2331
15702212.8302,3.5866,3.5902,3.5815,43.7963,0.4185,DISCH,29.2108
15703244.865,3.5844,3.602,3.581,45.3879,0.4339,DISCH,29.2984
15704236.3045,3.5892,3.5954,3.5746,48.9764,0.4687,DISCH,29.4778
15705256.9451,3.5836,3.5971,3.5729,46.051,0.4401,DISCH,29.3108
15706244.8096,3.5841,3.5985,3.5827,46.1229,0.4411,DISCH,29.2327
15707223.0477,3.5845,3.6032,3.579,41.9869,0.4014,DISCH,29.2458
15708216.2476,3.5869,3.5995,3.5783,41.2983,0.3948,DISCH,29.2301
15709268.2924,3.5878,3.5988,3.5767,43.3802,0.4148,DISCH,29.1741
15710252.7314,3.5893,3.593,3.5762,43.571,0.4165,DISCH,29.1755
15711273.9095,3.5833,3.5994,3.5751,42.7725,0.4097,DISCH,29.092
15712252.4497,3.5845,3.6009,3.5736,47.7629,0.457,DISCH,29.2708
15713225.0455,3.5861,3.6047,3.5742,44.1736,0.4223,DISCH,29.1199
15714211.8872,3.5782,3.6045,3.5831,47.0811,0.45,DISCH,29.3549
15715237.7523,3.5828,3.5908,3.561,50.185,0.4791,DISCH,29.4194
15716175.1831,3.5863,3.5965,3.5717,44.9356,0.4296,DISCH,29.3116
15717119.1669,3.582,3.6001,3.5796,46.4423,0.4447,DISCH,29.3012
15718142.9272,3.5812,3.6033,3.5742,46.8864,0.4485,DISCH,29.3048
15719169.773,3.5835,3.5967,3.5707,45.3931,0.4337,DISCH,29.3007
15720193.8476,3.5858,3.5996,3.575,45.585,0.4353,DISCH,29.2936
15721173.5661,3.5892,3.6002,3.5762,43.5251,0.4167,DISCH,29.2988
15722176.2028,3.5851,3.5977,3.5752,46.2844,0.4419,DISCH,29.3573
15723172.0761,3.5862,3.5971,3.5789,44.3428,0.424,DISCH,29.1855
15724129.8967,3.584,3.5939,3.578,42.9232,0.4105,DISCH,29.151
15725145.6915,3.5857,3.5978,3.5715,43.4412,0.4152,DISCH,29.201
15726181.1931,3.5872,3.5939,3.5755,47.0856,0.4498,DISCH,29.3156
15727205.8588,3.5813,3.5988,3.5782,47.4632,0.4541,DISCH,29.3157
15728230.6187,3.5842,3.5885,3.5778,42.5995,0.4075,DISCH,29.246
15729235.6241,3.591,3.5958,3.5737,45.6154,0.4365,DISCH,29.3448
15730218.4687,3.5842,3.6039,3.5755,46.4775,0.4439,DISCH,29.2974
15731215.9811,3.5886,3.6049,3.5796,44.6663,0.4275,DISCH,29.2617
15732249.772,3.5946,3.5987,3.5804,43.5539,0.4165,DISCH,29.2624
15733251.1894,3.5926,3.594,3.5691,43.9563,0.4196,DISCH,29.2978
15734252.5376,3.581,3.5991,3.5778,44.0101,0.4205,DISCH,29.2614
15735275.1995,3.5843,3.5953,3.5829,44.7739,0.4287,DISCH,29.2196
15736300.8054,3.5875,3.5965,3.5734,44.9606,0.4306,DISCH,29.2325
15737236.6156,3.5885,3.6019,3.5727,47.5583,0.4547,DISCH,29.3584
15738225.1547,3.5861,3.5951,3.5741,45.7952,0.4381,DISCH,29.2965
15739193.979,3.5855,3.5999,3.5776,45.7126,0.4369,DISCH,29.2683
15740133.8791,3.5889,3.5946,3.5717,46.5365,0.4452,DISCH,29.3876
15741142.9738,3.5923,3.5943,3.5716,44.285,0.4234,DISCH,29.2499
15742140.5879,3.5857,3.5926,3.5681,44.7728,0.4276,DISCH,29.1923
15743171.4053,3.5845,3.597,3.5679,44.4069,0.4246,DISCH,29.2548
15744143.1726,3.5849,3.5954,3.5708,48.2825,0.4624,DISCH,29.3229
15745179.0488,3.5863,3.607,3.5807,43.9809,0.4204,DISCH,29.2008
15746194.8137,3.5838,3.5982,3.5714,45.5168,0.435,DISCH,29.286
15747273.9873,3.5815,3.5919,3.5754,45.9033,0.4394,DISCH,29.2489
15748322.204,3.5849,3.599,3.5754,46.4956,0.4443,DISCH,29.3438
15749327.2516,3.5893,3.5996,3.57,46.9163,0.4489,DISCH,29.2984
15750326.052,3.5862,3.5964,3.5728,42.9164,0.4102,DISCH,29.222
15751355.883,3.5802,3.595,3.5779,46.6838,0.4465,DISCH,29.3569
15752313.1863,3.5816,3.5996,3.5685,47.5291,0.4548,DISCH,29.2814
15753335.922,3.5882,3.5981,3.5704,47.8404,0.4577,DISCH,29.3951
15754317.6572,3.5811,3.5953,3.5761,45.333,0.434,DISCH,29.2752
15755267.8955,3.581,3.6007,3.5694,49.5674,0.4735,DISCH,29.4009
15756290.3037,3.5847,3.5932,3.572,44.2322,0.4231,DISCH,29.2553
15757286.8572,3.5852,3.5954,3.5705,51.8546,0.496,DISCH,29.4569
15758284.3145,3.5852,3.5902,3.5745,45.1124,0.431,DISCH,29.2481
15759266.3446,3.5812,3.5922,3.5715,43.0374,0.4111,DISCH,29.2489
15760260.5892,3.5807,3.6006,3.5742,47.035,0.4498,DISCH,29.3073
15761269.5149,3.5854,3.6012,3.5659,44.0007,0.4207,DISCH,29.2048
15762226.5647,3.5874,3.5987,3.579,45.1194,0.4312,DISCH,29.2714
15763238.8518,3.5774,3.5965,3.5676,48.0224,0.4593,DISCH,29.3543
15764276.7185,3.5836,3.5937,3.5688,43.7826,0.4191,DISCH,29.2017
15765302.4225,3.5791,3.6025,3.572,45.4183,0.4347,DISCH,29.1944
15766288.7324,3.5795,3.5933,3.5714,45.7255,0.437,DISCH,29.2771
15767294.8946,3.5857,3.5977,3.5706,45.3231,0.4334,DISCH,29.2835
15768276.7779,3.5865,3.5956,3.5755,43.2187,0.4129,DISCH,29.212
15769299.8826,3.5853,3.6043,3.5694,45.8095,0.4383,DISCH,29.1892
15770280.9325,3.5851,3.5938,3.5715,43.231,0.4135,DISCH,29.2547
15771333.9635,3.5811,3.5897,3.5667,45.2378,0.4329,DISCH,29.256
15772302.7545,3.5786,3.5934,3.5615,46.3367,0.4434,DISCH,29.3542
15773297.6068,3.5805,3.5988,3.5732,47.0206,0.4501,DISCH,29.3879
15774334.9118,3.5803,3.5967,3.5705,45.0027,0.4302,DISCH,29.2865
15775315.8996,3.5798,3.5921,3.5563,46.3781,0.4437,DISCH,29.2735
15776337.9248,3.5816,3.5929,3.5706,42.9498,0.4111,DISCH,29.2199
15777356.7545,3.5773,3.586,3.5671,44.1795,0.4226,DISCH,29.2555
15778324.4581,3.5786,3.5903,3.5732,43.7697,0.4184,DISCH,29.0974
15779300.5548,3.5832,3.5971,3.5714,45.4713,0.4345,DISCH,29.2213
15780338.2673,3.5833,3.5959,3.577,45.954,0.4396,DISCH,29.2736
15781290.4978,3.5806,3.5955,3.5694,43.2122,0.414,DISCH,29.2092
15782228.2544,3.5824,3.5982,3.5751,46.0647,0.4402,DISCH,29.2772
15783202.6094,3.5826,3.5968,3.5776,45.4916,0.4351,DISCH,29.3734
15784181.0297,3.5866,3.5941,3.5765,45.6263,0.4365,DISCH,29.2597
15785180.9309,3.5798,3.5982,3.5673,43.456,0.4151,DISCH,29.3342
15786187.7014,3.5781,3.5934,3.5697,45.9952,0.4398,DISCH,29.3161
15787217.5571,3.5781,3.5864,3.5673,43.851,0.4191,DISCH,29.2284
15788230.3878,3.5792,3.5977,3.5673,45.5941,0.4359,DISCH,29.1483
15789243.6633,3.5784,3.5851,3.5778,47.256,0.452,DISCH,29.3255
15790266.2616,3.5806,3.5914,3.5693,49.1949,0.4714,DISCH,29.3078
15791245.3331,3.5884,3.5888,3.5706,47.2277,0.4517,DISCH,29.3158
15792209.3057,3.5851,3.5945,3.5679,47.636,0.4552,DISCH,29.3168
15793171.5134,3.5812,3.5946,3.577,46.2433,0.4425,DISCH,29.3686
15794185.9898,3.5814,3.5969,3.5792,45.46,0.4347,DISCH,29.354
15795194.5281,3.5785,3.5998,3.5742,46.7776,0.4476,DISCH,29.3005
15796197.1114,3.5761,3.5877,3.5704,48.168,0.4611,DISCH,29.4212
15797171.1774,3.5819,3.5995,3.5608,45.5479,0.4358,DISCH,29.256
15798195.8868,3.5748,3.6006,3.5679,47.1201,0.4511,DISCH,29.2791
15799215.4406,3.5797,3.595,3.5761,46.6223,0.4459,DISCH,29.3288
15800237.5895,3.5815,3.5865,3.567,46.4854,0.4443,DISCH,29.3025
15801249.7658,3.5874,3.5938,3.5662,45.5839,0.4358,DISCH,29.3154
15802235.6141,3.5766,3.5935,3.5806,44.9188,0.4295,DISCH,29.1709
15803277.009,3.5826,3.5856,3.573,48.6802,0.4658,DISCH,29.391
15804210.3071,3.5782,3.5928,3.5734,44.8889,0.4293,DISCH,29.2456
15805172.3526,3.5772,3.5929,3.5764,43.6223,0.4169,DISCH,29.2659
15806163.9888,3.5832,3.5946,3.5649,46.5831,0.4457,DISCH,29.3215
15807137.8655,3.5829,3.592,3.5708,46.745,0.4464,DISCH,29.3137
15808150.247,3.5791,3.5901,3.578,42.9172,0.4109,DISCH,29.2551
15809162.5431,3.5875,3.5882,3.5752,46.8092,0.4477,DISCH,29.3017
15810167.1006,3.5819,3.5905,3.5772,48.4229,0.4631,DISCH,29.3513
15811183.8247,3.5741,3.5968,3.562,45.1623,0.4315,DISCH,29.2257
15812154.2684,3.5787,3.5938,3.5654,46.4575,0.4443,DISCH,29.2233
15813124.7384,3.5738,3.5919,3.5611,43.2452,0.414,DISCH,29.2641
15814138.1448,3.5819,3.5877,3.5732,42.1628,0.4033,DISCH,29.2169
15815140.8502,3.5833,3.5861,3.5758,45.1283,0.4317,DISCH,29.2713
15816183.3074,3.575,3.5895,3.5683,46.0915,0.441,DISCH,29.3621
15817257.9344,3.5815,3.5971,3.5642,42.6967,0.4082,DISCH,29.2351
15818264.0029,3.5764,3.5982,3.5658,46.0553,0.4402,DISCH,29.2858
15819252.849,3.5779,3.5903,3.5686,46.5868,0.4459,DISCH,29.3438
15820229.9919,3.5752,3.5908,3.5651,45.0761,0.4306,DISCH,29.275
15821241.7445,3.5791,3.5845,3.5642,47.4813,0.4537,DISCH,29.3176
15822210.5336,3.5806,3.5897,3.564,42.8232,0.4097,DISCH,29.2304
15823245.8403,3.5723,3.5921,3.5744,47.3637,0.4525,DISCH,29.4378
15824261.4238,3.5845,3.5892,3.5681,43.1205,0.4117,DISCH,29.1283
15825226.8001,3.5756,3.5928,3.5695,47.433,0.4539,DISCH,29.2642
15826234.7069,3.5804,3.5891,3.5639,46.9454,0.4486,DISCH,29.2555
15827242.3052,3.5821,3.5996,3.5645,45.6903,0.437,DISCH,29.2271
15828198.0331,3.5843,3.5837,3.5672,41.7287,0.3994,DISCH,29.2715
15829227.4031,3.5799,3.5984,3.5658,45.6147,0.4365,DISCH,29.2277
15830231.6804,3.5801,3.5929,3.5682,44.113,0.422,DISCH,29.2392
15831254.8264,3.5786,3.5898,3.5625,49.919,0.4777,DISCH,29.4108
15832265.0395,3.5752,3.583,3.5649,44.6583,0.4272,DISCH,29.2456
15833299.805,3.5795,3.5849,3.5618,45.3147,0.4334,DISCH,29.3119
15834313.4894,3.5827,3.5914,3.5645,41.9384,0.401,DISCH,29.2737
15835346.2011,3.5824,3.5841,3.5678,47.6833,0.4564,DISCH,29.3172
15836311.3445,3.5723,3.5847,3.5594,47.5118,0.4541,DISCH,29.3278
15837357.4636,3.5676,3.5952,3.5715,48.4569,0.4633,DISCH,29.3689
15838314.9098,3.5757,3.5928,3.566,43.4763,0.416,DISCH,29.1794
15839287.5004,3.5787,3.5853,3.5688,42.7734,0.4092,DISCH,29.3124
15840225.2959,3.5793,3.5883,3.5582,44.3748,0.4245,DISCH,29.2353
15841164.7009,3.5761,3.5938,3.5756,49.0592,0.469,DISCH,29.432
15842131.6611,3.5804,3.59,3.5648,47.5953,0.4554,DISCH,29.2646
15843157.0702,3.5782,3.5899,3.5696,48.2722,0.4616,DISCH,29.3815
15844133.1734,3.5693,3.5941,3.5604,45.7199,0.4375,DISCH,29.37
15845141.6159,3.5766,3.5832,3.5707,44.9754,0.4299,DISCH,29.2007
15846157.4815,3.5764,3.6005,3.5709,44.9835,0.4303,DISCH,29.2644
15847105.7026,3.576,3.5827,3.5662,44.43,0.4249,DISCH,29.2009
15848111.39,3.5839,3.5923,3.5693,41.7337,0.3991,DISCH,29.1735
15849058.1799,3.5792,3.5954,3.5629,45.7211,0.4374,DISCH,29.2454
15850072.1104,3.5789,3.5919,3.5624,46.4826,0.4449,DISCH,29.3521
15851134.7604,3.5795,3.5836,3.5734,46.3893,0.4442,DISCH,29.319
15852110.6032,3.5777,3.5941,3.5682,43.9031,0.4197,DISCH,29.248
15853131.3344,3.5801,3.5919,3.5638,46.6045,0.446,DISCH,29.2993
15854120.2949,3.5754,3.5879,3.5657,45.6528,0.4366,DISCH,29.3387
15855131.9207,3.5818,3.5983,3.5717,41.4895,0.3968,DISCH,29.1918
15856117.8924,3.5712,3.5877,3.5649,41.9392,0.4014,DISCH,29.2635
15857147.7865,3.5776,3.5929,3.5666,46.5647,0.4455,DISCH,29.3393
15858114.0624,3.5741,3.5992,3.5605,43.5785,0.4176,DISCH,29.246
15859125.0151,3.5748,3.5872,3.5779,44.6065,0.4272,DISCH,29.2668
15860135.0739,3.5779,3.5878,3.5654,44.314,0.4246,DISCH,29.2321
15861089.9686,3.5775,3.5887,3.5659,45.8958,0.4391,DISCH,29.3618
15862065.4182,3.5746,3.5893,3.5744,44.2358,0.4234,DISCH,29.2385
15863053.6474,3.5737,3.5954,3.5702,47.63,0.4563,DISCH,29.3568
15864059.8582,3.5734,3.5891,3.5742,44.7224,0.4275,DISCH,29.3463
15865088.5461,3.5776,3.5901,3.5696,44.0603,0.4214,DISCH,29.2186
15866028.1373,3.5805,3.586,3.5718,45.3028,0.4337,DISCH,29.3182
15866991.8977,3.5776,3.5975,3.5747,47.6102,0.4549,DISCH,29.2987
15867971.1359,3.5733,3.589,3.5661,42.902,0.4106,DISCH,29.1782
15868955.0242,3.576,3.5905,3.5641,40.9653,0.3917,DISCH,29.1194
15869975.396,3.5745,3.5932,3.5558,44.7757,0.4276,DISCH,29.3458
15870967.1696,3.5744,3.587,3.5559,44.4108,0.425,DISCH,29.2136
15871966.0685,3.5762,3.5898,3.571,41.0302,0.3923,DISCH,29.1997
15872957.5435,3.5774,3.5823,3.5638,46.7422,0.4471,DISCH,29.2588
15873944.291,3.5755,3.5865,3.5702,48.1303,0.4599,DISCH,29.3788
15874875.1605,3.574,3.5924,3.5683,46.2553,0.4417,DISCH,29.1774
15875851.9365,3.5796,3.5859,3.5664,43.3822,0.415,DISCH,29.2391
15876900.7127,3.5767,3.5909,3.5652,46.2253,0.4422,DISCH,29.3553
15877940.1045,3.5758,3.5918,3.5672,44.8381,0.4282,DISCH,29.2656
15878961.9117,3.5678,3.5896,3.5678,44.9431,0.43,DISCH,29.2183
15879949.6278,3.5765,3.5912,3.5657,44.0553,0.4212,DISCH,29.2357
15880902.7959,3.5775,3.5973,3.5746,45.0522,0.4312,DISCH,29.1886
15881925.8213,3.5764,3.5921,3.5654,45.307,0.4336,DISCH,29.3842
15882949.1394,3.5741,3.5865,3.5647,47.6098,0.4556,DISCH,29.2789
15883984.2428,3.5679,3.5821,3.5547,42.2449,0.4035,DISCH,29.255
15885003.8744,3.5743,3.5844,3.5574,46.5473,0.4445,DISCH,29.3062
15886022.738,3.5768,3.5839,3.5645,43.7464,0.4187,DISCH,29.2453
15886985.7759,3.5754,3.5934,3.5695,43.8486,0.4191,DISCH,29.1817
15887999.8147,3.5723,3.5855,3.5661,44.5893,0.4265,DISCH,29.2923
15888904.4119,3.5695,3.5833,3.5681,46.156,0.4416,DISCH,29.3215
15889943.2556,3.5789,3.5896,3.5617,44.8639,0.4297,DISCH,29.2985
15890881.6315,3.5765,3.5908,3.5651,45.1753,0.4315,DISCH,29.3121
15891866.3317,3.5736,3.5826,3.5684,45.1444,0.432,DISCH,29.2552
15892904.9072,3.5655,3.5838,3.5682,47.0221,0.4498,DISCH,29.3222
15893905.5796,3.5751,3.5809,3.5639,49.7533,0.4754,DISCH,29.4014
15894881.4516,3.5765,3.5864,3.568,43.1713,0.4125,DISCH,29.1647
15895884.2737,3.5765,3.5817,3.5657,43.0309,0.4111,DISCH,29.1364
15896838.6446,3.576,3.5851,3.5686,43.9733,0.4203,DISCH,29.2524
15897787.8622,3.5767,3.5862,3.5604,44.1037,0.4215,DISCH,29.2636
15898805.0529,3.5723,3.5783,3.567,47.3051,0.4521,DISCH,29.363
15899790.7438,3.5661,3.5912,3.5669,46.9606,0.4492,DISCH,29.2549
15900784.9776,3.575,3.5896,3.5634,44.3234,0.4233,DISCH,29.2828
15901833.5277,3.5719,3.5907,3.5797,44.5838,0.4265,DISCH,29.2543
15902825.7855,3.5805,3.5905,3.5587,43.5097,0.4158,DISCH,29.1846
15903888.2534,3.5718,3.5915,3.5577,45.2325,0.4334,DISCH,29.3276
15904849.7554,3.5774,3.5858,3.5642,44.4093,0.4247,DISCH,29.2539
15905882.2772,3.5735,3.5838,3.5643,46.4539,0.4437,DISCH,29.2478
15906842.1963,3.5739,3.5913,3.5644,44.5566,0.4266,DISCH,29.2635
15907824.603,3.5708,3.5863,3.5661,46.872,0.4477,DISCH,29.3215
15908838.3291,3.5742,3.5817,3.5649,47.1974,0.4515,DISCH,29.4613
15909793.1564,3.5798,3.5888,3.5648,42.8571,0.41,DISCH,29.2357
15910789.7671,3.5756,3.5889,3.5686,42.1959,0.4035,DISCH,29.1386
15911779.4112,3.5752,3.5905,3.5561,45.1414,0.4315,DISCH,29.2436
15912804.8525,3.5642,3.587,3.5613,46.4151,0.4436,DISCH,29.3423
15913796.8221,3.5723,3.5975,3.5699,47.3451,0.4529,DISCH,29.4336
15914772.0453,3.5707,3.5834,3.5636,44.4581,0.426,DISCH,29.3226
15915740.0299,3.5746,3.587,3.5622,45.0019,0.4302,DISCH,29.3346
15916702.3266,3.5723,3.5814,3.5616,46.782,0.4471,DISCH,29.242
15917712.9558,3.5713,3.593,3.5609,47.2673,0.4519,DISCH,29.3279
15918748.7202,3.5735,3.5894,3.5614,42.0502,0.4028,DISCH,29.2761
15919776.1484,3.5722,3.5882,3.5655,46.9965,0.4494,DISCH,29.3852
15920778.7509,3.5796,3.5864,3.5647,44.2836,0.4235,DISCH,29.2628
15921787.2903,3.5684,3.5851,3.5588,49.0403,0.4689,DISCH,29.4036
15922730.5433,3.5802,3.5863,3.5665,41.9417,0.4015,DISCH,29.1213
15923780.6118,3.5785,3.587,3.5648,41.475,0.3964,DISCH,29.1409
15924779.2844,3.5697,3.588,3.5606,46.7578,0.4473,DISCH,29.3787
15925767.1628,3.5736,3.582,3.5553,47.6403,0.4555,DISCH,29.4179
15926751.654,3.5688,3.5848,3.5656,45.4529,0.4345,DISCH,29.237
15927743.9393,3.5746,3.5889,3.5612,44.3495,0.4238,DISCH,29.2155
15928719.0493,3.5719,3.5903,3.5737,46.492,0.4452,DISCH,29.4118
15929766.5929,3.5676,3.5912,3.5582,44.1496,0.4223,DISCH,29.1963
15930706.4876,3.5734,3.579,3.566,45.2496,0.4333,DISCH,29.3374
15931689.2084,3.5711,3.5905,3.5649,44.2364,0.4227,DISCH,29.3291
15932730.746,3.571,3.5801,3.5607,44.2811,0.4235,DISCH,29.2634
15933710.6106,3.5648,3.5888,3.5658,43.0817,0.4129,DISCH,29.3451
15934715.4669,3.5653,3.5823,3.5622,45.2281,0.4328,DISCH,29.2286
15935741.8441,3.5687,3.5951,3.559,45.1,0.4314,DISCH,29.2127
15936737.1716,3.5754,3.5818,3.5513,46.5491,0.4454,DISCH,29.3535
15937761.5096,3.5682,3.581,3.5614,45.5819,0.4364,DISCH,29.3236
15938757.4173,3.5746,3.5884,3.5638,44.8802,0.4289,DISCH,29.3444
15939752.8281,3.5705,3.5832,3.5688,44.1655,0.423,DISCH,29.2337
15940734.9717,3.5694,3.5718,3.5592,43.8137,0.4193,DISCH,29.301
15941674.3635,3.5668,3.5907,3.5699,45.4325,0.4345,DISCH,29.3383
15942707.7177,3.5661,3.582,3.567,45.0452,0.431,DISCH,29.3833
15943685.5079,3.5727,3.5908,3.567,47.5929,0.4551,DISCH,29.3407
15944632.6975,3.5675,3.5862,3.5681,41.572,0.3977,DISCH,29.2249
15945625.9321,3.5713,3.5881,3.5631,43.9694,0.4208,DISCH,29.2028
15946662.4816,3.5769,3.5861,3.5665,41.8203,0.3995,DISCH,29.3059
15947642.92,3.5679,3.5904,3.5664,45.1698,0.4321,DISCH,29.3622
15948656.2424,3.5708,3.5938,3.554,47.4766,0.4541,DISCH,29.3861
15949627.6782,3.5687,3.5852,3.5557,43.1724,0.4135,DISCH,29.1565
15950594.6473,3.5762,3.5796,3.5691,44.1068,0.4212,DISCH,29.1889
15951603.4847,3.5681,3.5845,3.5599,47.9614,0.4585,DISCH,29.4052
15952607.4273,3.5738,3.5887,3.5604,45.5481,0.4351,DISCH,29.3233
15953591.9056,3.5727,3.5883,3.5638,46.9945,0.4493,DISCH,29.3844
15954554.6457,3.5767,3.5831,3.5637,45.5767,0.4362,DISCH,29.38
15955540.6455,3.5691,3.583,3.5558,44.6998,0.4271,DISCH,29.2988
15956504.0355,3.5617,3.5842,3.5696,42.3273,0.405,DISCH,29.2941
15957508.7269,3.5727,3.5744,3.563,45.7216,0.4365,DISCH,29.3643
15958518.9287,3.5795,3.5811,3.5623,45.4873,0.4354,DISCH,29.2394
15959495.0104,3.5711,3.5766,3.5711,44.619,0.4268,DISCH,29.2958
15960513.6064,3.569,3.5856,3.5571,42.5517,0.406,DISCH,29.2573
15961530.9939,3.5765,3.5802,3.566,44.6498,0.4271,DISCH,29.2063
15962520.9428,3.575,3.5885,3.56,43.2143,0.4133,DISCH,29.2764
15963561.312,3.5657,3.5934,3.5625,44.7503,0.4283,DISCH,29.2975
15964585.3755,3.5717,3.5811,3.5607,47.8541,0.4572,DISCH,29.4675
15965571.5423,3.5719,3.586,3.561,43.1801,0.4126,DISCH,29.2496
15966530.149,3.5713,3.5794,3.5636,46.9451,0.4489,DISCH,29.2605
15967486.894,3.5737,3.5809,3.5517,47.1917,0.4517,DISCH,29.3409
15968450.1459,3.5711,3.583,3.5517,46.5724,0.4457,DISCH,29.3749
15969460.499,3.5746,3.5917,3.5557,40.4575,0.3866,DISCH,29.2881
15970432.0318,3.5758,3.5844,3.5556,47.0673,0.45,DISCH,29.4369
15971457.897,3.5717,3.582,3.5614,45.1749,0.4324,DISCH,29.3529
15972416.1494,3.5698,3.5839,3.5666,44.1028,0.4221,DISCH,29.349
15973395.5258,3.5686,3.5778,3.5644,44.4249,0.425,DISCH,29.2997
15974393.6578,3.5709,3.5814,3.557,43.057,0.412,DISCH,29.2891
15975402.8471,3.5687,3.5849,3.5575,44.4719,0.4262,DISCH,29.2541
15976399.7145,3.5727,3.5733,3.5581,46.5166,0.4449,DISCH,29.3424
15977354.2748,3.5672,3.5776,3.5683,41.8243,0.3994,DISCH,29.178
15978366.8188,3.5672,3.5837,3.5652,45.514,0.4353,DISCH,29.3001
