t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
9514809,3.7555,3.7623,3.7412,49.9648,0.5007,DISCH,50.0667
9515810,3.7496,3.7621,3.7405,49.9485,0.4988,DISCH,50.0041
9516801,3.7528,3.766,3.741,50.7298,0.5076,DISCH,50.0838
9517808,3.7487,3.7607,3.7392,49.8657,0.4996,DISCH,50.1667
9518798,3.7525,3.7619,3.7418,50.5145,0.505,DISCH,50.1432
9519800,3.7505,3.7654,3.7419,49.3872,0.4954,DISCH,50.122
9520795,3.7519,3.7619,3.7387,50.6237,0.5065,DISCH,50.1941
9521796,3.7547,3.7615,3.7402,50.3489,0.5034,DISCH,50.1286
9522795,3.7527,3.7644,3.7441,49.737,0.4978,DISCH,50.1193
9523801,3.7513,3.7649,3.7378,49.835,0.4966,DISCH,50.1355
9524796,3.7499,3.7623,3.7421,50.5099,0.5056,DISCH,50.1924
9525800,3.7511,3.7618,3.7379,51.0433,0.5104,DISCH,50.2444
9526789,3.7513,3.765,3.7405,50.0055,0.5013,DISCH,50.1479
9527794,3.7511,3.7624,3.7421,50.9867,0.5103,DISCH,50.1904
9528798,3.7528,3.7621,3.7389,49.6854,0.4973,DISCH,50.1734
9529802,3.7527,3.762,3.7418,50.3606,0.5038,DISCH,50.1502
9530798,3.7535,3.7627,3.7383,49.639,0.4955,DISCH,50.1765
9531801,3.7511,3.7652,3.7383,49.1996,0.4919,DISCH,50.0694
9532802,3.7491,3.7613,3.7398,49.4175,0.4951,DISCH,50.1837
9533788,3.7521,3.762,3.7394,49.7398,0.4968,DISCH,50.2411
9534796,3.7521,3.7659,3.7414,49.8486,0.4992,DISCH,50.1565
9535795,3.7516,3.7622,3.7419,49.599,0.4956,DISCH,50.1523
9536794,3.7509,3.7618,3.7413,49.9719,0.5,DISCH,50.1462
9537796,3.7517,3.7625,3.7378,50.1806,0.5019,DISCH,50.1249
9538788,3.7476,3.763,3.7413,49.7253,0.4978,DISCH,50.0263
9539785,3.7504,3.7617,3.7374,49.895,0.4999,DISCH,50.1867
9540788,3.7504,3.7614,3.7386,49.8933,0.499,DISCH,50.2019
9541791,3.7505,3.7643,3.742,50.2357,0.5019,DISCH,50.1571
9542790,3.7534,3.7586,3.743,50.3687,0.5019,DISCH,50.1668
9543792,3.7522,3.7602,3.7387,49.9202,0.4966,DISCH,50.1627
9544786,3.7481,3.7624,3.7387,49.6242,0.4958,DISCH,50.1348
9545782,3.7513,3.7594,3.7402,49.3162,0.4949,DISCH,50.2382
9546772,3.7528,3.7621,3.7399,50.2953,0.5022,DISCH,50.1555
9547775,3.7526,3.7631,3.7387,50.2052,0.5025,DISCH,50.1964
9548765,3.753,3.7623,3.7362,51.055,0.5088,DISCH,50.1165
9549773,3.7513,3.7614,3.741,50.0238,0.4996,DISCH,50.1887
9550774,3.7509,3.7618,3.74,51.1723,0.5107,DISCH,50.1894
9551770,3.7526,3.759,3.7408,49.8576,0.4991,DISCH,50.2283
9552781,3.7526,3.7616,3.7403,49.7439,0.4968,DISCH,50.0981
9553782,3.7495,3.762,3.742,49.6068,0.4969,DISCH,50.1061
9554784,3.7496,3.7624,3.7399,50.5971,0.5063,DISCH,50.1512
9555796,3.7501,3.7625,3.7381,49.6946,0.4966,DISCH,50.0968
9556786,3.7487,3.7623,3.7398,49.7165,0.497,DISCH,50.1296
9557788,3.7497,3.7606,3.7408,49.8675,0.4979,DISCH,50.1962
9558784,3.7513,3.762,3.7404,51.0189,0.5092,DISCH,50.1331
9559776,3.7491,3.7588,3.7393,49.5735,0.4957,DISCH,50.1867
9560781,3.7503,3.7626,3.7401,49.8931,0.4998,DISCH,50.1868
9561774,3.7464,3.7601,3.7439,50.3643,0.5044,DISCH,50.1051
9562777,3.7488,3.76,3.7385,49.9628,0.5007,DISCH,50.0949
9563781,3.7504,3.7617,3.7366,49.5438,0.4958,DISCH,50.2417
9564779,3.7506,3.7622,3.7356,49.8612,0.4984,DISCH,50.1937
9565789,3.7526,3.7613,3.7403,50.3261,0.5043,DISCH,50.1081
9566796,3.7497,3.7608,3.738,50.0717,0.5007,DISCH,50.1798
9567792,3.7499,3.7652,3.739,50.631,0.5057,DISCH,50.2016
9568806,3.75,3.7625,3.7396,49.7063,0.4977,DISCH,50.1858
9569805,3.7509,3.761,3.7382,50.0872,0.5014,DISCH,50.1832
9570804,3.7514,3.7611,3.7395,50.3719,0.5028,DISCH,50.0728
9571815,3.7494,3.763,3.7391,50.7583,0.5058,DISCH,50.1386
9572804,3.7482,3.7613,3.7395,49.5433,0.4961,DISCH,50.1631
9573800,3.75,3.7612,3.7401,48.8083,0.4882,DISCH,50.1647
9574805,3.7509,3.7619,3.7381,49.1119,0.4903,DISCH,50.0838
9575808,3.7508,3.7599,3.7389,49.5371,0.4931,DISCH,50.1614
9576807,3.7493,3.7612,3.7407,50.2713,0.5028,DISCH,50.1364
9577802,3.7488,3.7574,3.7404,49.9585,0.4999,DISCH,50.1922
9578807,3.7494,3.7615,3.7374,49.7991,0.4989,DISCH,50.1127
9579798,3.749,3.7599,3.7388,50.5127,0.5039,DISCH,50.1871
9580807,3.7519,3.7596,3.7394,50.1918,0.5027,DISCH,50.2013
9581812,3.7506,3.7593,3.7382,50.1517,0.502,DISCH,50.2209
9582817,3.75,3.761,3.7399,50.3492,0.5042,DISCH,50.0372
9583825,3.7495,3.7614,3.7402,49.7892,0.498,DISCH,50.1528
9584820,3.7484,3.7603,3.7364,50.0003,0.5004,DISCH,50.1379
9585820,3.7526,3.7611,3.7364,50.0988,0.5011,DISCH,50.1557
9586813,3.7489,3.7608,3.7434,50.2514,0.502,DISCH,50.242
9587813,3.7551,3.7612,3.7423,49.3465,0.4934,DISCH,50.1996
9588802,3.7496,3.7637,3.7406,50.1172,0.502,DISCH,50.1827
9589801,3.7483,3.7606,3.7372,50.0284,0.499,DISCH,50.1573
9590808,3.7527,3.7633,3.7414,50.1495,0.5015,DISCH,50.1521
9591808,3.7433,3.7599,3.7397,49.814,0.4989,DISCH,50.1522
9592803,3.7483,3.7618,3.7396,50.3658,0.5036,DISCH,50.1562
9593802,3.75,3.7629,3.7397,49.485,0.4953,DISCH,50.1224
9594805,3.7486,3.7599,3.7376,49.9502,0.4976,DISCH,50.1434
9595798,3.749,3.7615,3.74,49.7392,0.497,DISCH,50.1132
9596802,3.7513,3.7612,3.7385,49.3704,0.4933,DISCH,50.1075
9597803,3.7489,3.7601,3.7363,49.2301,0.4918,DISCH,50.2154
9598808,3.749,3.7603,3.7357,50.2129,0.5019,DISCH,50.1295
9599793,3.7508,3.7592,3.7391,50.2651,0.5028,DISCH,50.166
9600789,3.7495,3.7589,3.7378,50.0139,0.5011,DISCH,50.1091
9601787,3.7516,3.7611,3.7349,50.0274,0.5,DISCH,50.0767
9602785,3.7479,3.7589,3.7389,50.3712,0.5049,DISCH,50.1085
9603773,3.7504,3.7585,3.7383,50.0224,0.5011,DISCH,50.0481
9604772,3.7513,3.7598,3.7407,49.7837,0.4976,DISCH,50.164
9605767,3.7468,3.7584,3.7361,49.3198,0.4938,DISCH,50.1879
9606775,3.7505,3.7594,3.7355,49.4214,0.4948,DISCH,50.1478
9607777,3.7519,3.7601,3.7393,49.7741,0.4984,DISCH,50.16
9608774,3.7475,3.7581,3.7383,49.8871,0.4978,DISCH,50.1487
9609770,3.7506,3.759,3.7384,50.6158,0.5047,DISCH,50.0818
9610762,3.7461,3.7605,3.7363,49.7216,0.4975,DISCH,50.208
9611763,3.7451,3.7599,3.7409,49.7133,0.4983,DISCH,50.2685
9612749,3.7497,3.7617,3.737,49.2944,0.4904,DISCH,50.1245
9613759,3.7524,3.7611,3.7364,50.4539,0.5035,DISCH,50.0998
9614767,3.7521,3.76,3.7408,49.9056,0.5011,DISCH,50.146
9615759,3.7527,3.761,3.7404,49.841,0.5005,DISCH,50.1235
9616751,3.7474,3.7578,3.7412,50.8736,0.5079,DISCH,50.167
9617737,3.7528,3.76,3.7388,49.8803,0.4985,DISCH,50.062
9618736,3.7492,3.7586,3.7386,49.2504,0.4927,DISCH,50.1638
9619744,3.7502,3.7618,3.7384,49.8614,0.4987,DISCH,50.2949
9620738,3.7494,3.7594,3.7382,50.3066,0.5027,DISCH,50.1546
9621735,3.7519,3.7603,3.7357,48.9582,0.4908,DISCH,50.1258
9622729,3.7488,3.7615,3.7394,50.2202,0.5019,DISCH,50.1788
9623721,3.7476,3.7559,3.7383,49.6064,0.4952,DISCH,50.0955
9624734,3.7483,3.7588,3.7368,50.2378,0.5035,DISCH,50.1884
9625747,3.7461,3.7624,3.7373,49.9306,0.4997,DISCH,50.0908
9626753,3.7498,3.7593,3.7402,49.9865,0.5005,DISCH,50.1253
9627752,3.7485,3.7594,3.7373,50.6039,0.5052,DISCH,50.1282
9628761,3.7498,3.7591,3.7416,49.4597,0.4958,DISCH,50.1731
9629766,3.7479,3.762,3.7376,49.4307,0.4943,DISCH,50.1098
9630777,3.7475,3.7597,3.7387,49.9742,0.5004,DISCH,50.151
9631775,3.7489,3.7584,3.7375,50.3538,0.5045,DISCH,50.0797
9632771,3.7511,3.7585,3.7382,49.4928,0.4952,DISCH,50.1579
9633771,3.7472,3.758,3.742,50.1459,0.5018,DISCH,50.2052
9634779,3.7485,3.7606,3.7322,49.0559,0.4905,DISCH,50.1664
9635781,3.7467,3.7599,3.7382,49.9412,0.4977,DISCH,50.1171
9636794,3.7494,3.7601,3.7337,49.5659,0.4952,DISCH,50.1722
9637792,3.7486,3.7597,3.7367,49.2774,0.4941,DISCH,50.2549
9638796,3.7461,3.7568,3.7363,50.2764,0.5,DISCH,50.106
9639801,3.7487,3.7604,3.7369,49.1972,0.4929,DISCH,50.1582
9640806,3.748,3.7594,3.7348,50.5362,0.5054,DISCH,50.1504
9641791,3.7477,3.7597,3.7373,49.6811,0.4981,DISCH,50.1581
9642785,3.7497,3.7607,3.7364,50.1512,0.5027,DISCH,50.1891
9643778,3.7511,3.7579,3.7359,49.426,0.495,DISCH,50.1524
9644771,3.7497,3.7576,3.736,50.0236,0.5003,DISCH,50.1254
9645758,3.7485,3.7596,3.7377,50.0115,0.4998,DISCH,50.128
9646750,3.747,3.7607,3.736,50.475,0.5057,DISCH,50.1569
9647757,3.7492,3.7576,3.7396,49.7441,0.4962,DISCH,50.0809
9648743,3.7476,3.7589,3.7383,50.4995,0.5065,DISCH,50.124
9649745,3.7451,3.7567,3.7342,49.4438,0.4939,DISCH,50.2113
9650752,3.7469,3.7587,3.7358,50.4635,0.5031,DISCH,50.2022
9651744,3.7459,3.7582,3.7349,49.768,0.4978,DISCH,50.1581
9652729,3.7504,3.7591,3.733,49.6646,0.4961,DISCH,50.1445
9653729,3.7459,3.7609,3.736,49.9162,0.4981,DISCH,50.1561
9654733,3.7491,3.7608,3.7346,50.0242,0.5002,DISCH,50.1686
9655731,3.7471,3.7565,3.7374,49.9319,0.4974,DISCH,50.1732
9656731,3.7461,3.7585,3.7371,50.0696,0.5015,DISCH,50.1263
9657745,3.7488,3.7589,3.7356,50.014,0.5031,DISCH,50.1112
9658743,3.7485,3.7556,3.7361,49.8148,0.4988,DISCH,50.1112
9659739,3.7451,3.7596,3.7372,49.8856,0.4992,DISCH,50.1981
9660736,3.7505,3.7597,3.7343,49.154,0.4923,DISCH,50.187
9661732,3.7499,3.757,3.7377,49.6962,0.4964,DISCH,50.1909
9662733,3.7515,3.7597,3.7366,50.1401,0.5014,DISCH,50.182
9663724,3.747,3.7617,3.7346,49.4973,0.4947,DISCH,50.2039
9664716,3.7447,3.7582,3.7375,49.7425,0.4969,DISCH,50.1877
9665724,3.7477,3.7548,3.7387,50.0802,0.5009,DISCH,50.2209
9666721,3.7483,3.7599,3.7363,49.9486,0.4987,DISCH,50.1462
9667722,3.7466,3.759,3.7381,50.4956,0.5056,DISCH,50.2383
9668717,3.7474,3.7583,3.7368,49.6854,0.4962,DISCH,50.1109
9669717,3.7465,3.7583,3.7373,50.3453,0.5024,DISCH,50.2208
9670711,3.7463,3.7603,3.735,50.4508,0.5033,DISCH,50.22
9671714,3.7461,3.7592,3.7384,50.158,0.5015,DISCH,50.1943
9672704,3.7477,3.7588,3.7335,49.742,0.4991,DISCH,50.1657
9673704,3.7439,3.7595,3.7371,49.8857,0.4991,DISCH,50.1682
9674708,3.7472,3.7601,3.7357,49.7923,0.4956,DISCH,50.1181
9675699,3.7471,3.7604,3.7376,50.1099,0.5022,DISCH,50.1773
9676705,3.7489,3.7594,3.7373,49.8645,0.4981,DISCH,50.2021
9677706,3.7441,3.7555,3.7364,49.9107,0.4993,DISCH,50.0892
9678704,3.7485,3.759,3.7377,49.7714,0.4976,DISCH,50.1146
9679701,3.7466,3.7564,3.7375,50.3288,0.5049,DISCH,50.1232
9680697,3.7485,3.7568,3.7371,50.5446,0.5051,DISCH,50.1907
9681692,3.7478,3.7573,3.735,49.7769,0.4974,DISCH,50.0599
9682685,3.7461,3.7562,3.7347,49.917,0.4991,DISCH,50.1612
9683673,3.7446,3.7581,3.7372,50.4976,0.5058,DISCH,50.0875
9684678,3.7452,3.7559,3.7352,50.8534,0.5075,DISCH,50.2098
9685683,3.7463,3.7589,3.7394,49.845,0.4983,DISCH,50.1827
9686677,3.7496,3.7565,3.7358,49.7724,0.4985,DISCH,50.0988
9687680,3.7498,3.7584,3.7351,49.8456,0.4997,DISCH,50.1154
9688688,3.749,3.7579,3.7344,49.804,0.4994,DISCH,50.2143
9689684,3.7478,3.7555,3.7377,50.176,0.5005,DISCH,50.1568
9690684,3.7476,3.7595,3.7346,50.2482,0.5013,DISCH,50.1492
9691690,3.7447,3.7568,3.7344,50.1966,0.5019,DISCH,50.1735
9692679,3.7467,3.7585,3.7384,50.3059,0.5032,DISCH,50.1743
9693679,3.7473,3.7546,3.7382,49.68,0.4969,DISCH,50.2566
9694679,3.7487,3.7567,3.7326,50.0335,0.5002,DISCH,50.1461
9695686,3.7491,3.758,3.7357,49.82,0.4988,DISCH,50.1681
9696687,3.747,3.7572,3.7363,50.2655,0.5036,DISCH,50.2375
9697680,3.7437,3.7579,3.7357,49.9066,0.499,DISCH,50.2185
9698671,3.7481,3.7542,3.7337,50.1632,0.5028,DISCH,50.1123
9699663,3.7422,3.758,3.7339,49.5968,0.4976,DISCH,50.0568
9700674,3.7483,3.7593,3.7364,50.0274,0.4995,DISCH,50.2083
9701683,3.7476,3.7549,3.7351,49.9087,0.501,DISCH,50.1689
9702683,3.7429,3.7601,3.7352,50.2758,0.5033,DISCH,50.125
9703681,3.7442,3.7549,3.7341,50.6562,0.5074,DISCH,50.1268
9704684,3.7504,3.758,3.7353,50.3138,0.5014,DISCH,50.155
9705677,3.7492,3.7574,3.7384,49.7196,0.4986,DISCH,50.1456
9706683,3.7459,3.7569,3.7345,50.1524,0.5016,DISCH,50.1742
9707695,3.7482,3.759,3.7347,50.0018,0.4995,DISCH,50.1288
9708681,3.7465,3.7557,3.7344,50.189,0.5013,DISCH,50.2033
9709667,3.7456,3.7592,3.7323,49.8049,0.4976,DISCH,50.1815
9710669,3.7445,3.7565,3.7353,49.7168,0.4957,DISCH,50.1831
9711661,3.7467,3.7566,3.7352,50.0591,0.4993,DISCH,50.1954
9712655,3.7449,3.7571,3.735,50.154,0.5014,DISCH,50.1095
9713644,3.7486,3.7561,3.7364,50.0609,0.4995,DISCH,50.1421
9714632,3.7463,3.7561,3.734,49.7328,0.4983,DISCH,50.0826
9715625,3.747,3.7567,3.7358,49.5575,0.4961,DISCH,50.1417
9716630,3.7478,3.7589,3.7363,50.0329,0.4999,DISCH,50.147
9717632,3.7476,3.7557,3.7359,50.2978,0.5028,DISCH,50.2362
9718627,3.7453,3.7579,3.7336,49.1455,0.4913,DISCH,50.1156
9719635,3.7466,3.7548,3.7376,50.1388,0.5017,DISCH,50.1289
9720627,3.7442,3.7568,3.7363,49.7093,0.4966,DISCH,50.1447
9721618,3.743,3.7566,3.7348,50.1748,0.5005,DISCH,50.2133
9722610,3.7445,3.7576,3.7346,49.8049,0.4971,DISCH,50.1746
9723603,3.7442,3.7558,3.7352,49.911,0.498,DISCH,50.1935
9724597,3.7449,3.757,3.7317,50.511,0.506,DISCH,50.2639
9725597,3.7468,3.7553,3.7347,50.0906,0.4998,DISCH,50.1339
9726612,3.7451,3.756,3.734,49.7037,0.4963,DISCH,50.1595
9727618,3.7437,3.7575,3.7348,49.2363,0.4949,DISCH,50.1383
9728608,3.7439,3.7536,3.7336,49.647,0.4973,DISCH,50.2184
9729600,3.7432,3.7563,3.7352,50.5871,0.5059,DISCH,50.2216
9730600,3.7439,3.7568,3.7355,50.2584,0.5026,DISCH,50.2513
9731612,3.7463,3.7557,3.7351,49.7196,0.4955,DISCH,50.1867
9732599,3.747,3.7562,3.736,50.4985,0.5042,DISCH,50.2247
9733604,3.7446,3.7597,3.7318,50.2559,0.5016,DISCH,50.2113
9734605,3.7452,3.758,3.7341,50.7311,0.506,DISCH,50.2093
9735602,3.7421,3.759,3.7339,50.1473,0.5007,DISCH,50.0941
9736602,3.7469,3.7549,3.7355,50.4469,0.5051,DISCH,50.1266
9737614,3.7454,3.7542,3.7352,49.2866,0.494,DISCH,50.2769
9738615,3.7465,3.7563,3.7347,49.6083,0.4954,DISCH,50.1749
9739604,3.7472,3.7565,3.7353,50.1871,0.5014,DISCH,50.161
9740595,3.7414,3.7569,3.7335,50.163,0.5011,DISCH,50.1352
9741584,3.7448,3.757,3.7341,49.4907,0.4957,DISCH,50.2151
9742581,3.7463,3.7574,3.7353,49.2795,0.4941,DISCH,50.2352
9743577,3.7465,3.7563,3.7344,50.8595,0.5082,DISCH,50.146
9744579,3.7445,3.7563,3.7341,49.6183,0.4966,DISCH,50.1218
9745576,3.7481,3.7549,3.7385,50.596,0.5066,DISCH,50.1685
9746570,3.745,3.756,3.734,49.8625,0.4982,DISCH,50.1258
9747579,3.7419,3.755,3.7323,50.4961,0.5034,DISCH,50.1365
9748575,3.7441,3.7533,3.734,49.8273,0.4998,DISCH,50.1314
9749578,3.7403,3.7509,3.7335,49.851,0.4983,DISCH,50.1002
9750572,3.7442,3.754,3.7355,49.5551,0.4958,DISCH,50.124
9751575,3.7442,3.7562,3.7336,49.8958,0.5004,DISCH,50.1759
9752580,3.7473,3.7576,3.7341,49.8778,0.4983,DISCH,50.2515
9753581,3.7453,3.757,3.735,49.5016,0.497,DISCH,50.2027
9754582,3.7473,3.7554,3.7342,48.8427,0.4897,DISCH,50.089
9755567,3.7463,3.7547,3.7349,49.8582,0.4992,DISCH,50.1555
9756571,3.746,3.7564,3.7348,49.8386,0.4975,DISCH,50.0922
9757568,3.7442,3.755,3.7334,50.6643,0.5058,DISCH,50.1372
9758560,3.7443,3.7568,3.7335,49.9634,0.4989,DISCH,50.2451
9759566,3.7416,3.7562,3.734,49.6443,0.4967,DISCH,50.2117
9760574,3.7457,3.7556,3.7314,49.7583,0.4978,DISCH,50.2021
9761589,3.7444,3.7557,3.7325,49.8765,0.4998,DISCH,50.1534
9762593,3.7446,3.7543,3.7329,49.9102,0.4983,DISCH,50.1439
9763590,3.7469,3.7579,3.7326,49.8541,0.4999,DISCH,50.242
9764589,3.7463,3.756,3.736,49.678,0.4974,DISCH,50.1609
9765583,3.7455,3.7564,3.7351,50.6782,0.5051,DISCH,50.1029
9766575,3.7442,3.7558,3.735,50.0543,0.4997,DISCH,50.1459
9767577,3.7458,3.7567,3.731,50.9925,0.5089,DISCH,50.2601
9768578,3.7454,3.7571,3.7324,49.8677,0.4983,DISCH,50.0843
9769582,3.7437,3.7547,3.7316,49.6827,0.4972,DISCH,50.1368
9770581,3.7413,3.7567,3.7351,50.3231,0.5051,DISCH,50.1686
9771577,3.7447,3.7584,3.7319,50.2323,0.5035,DISCH,50.1246
9772579,3.7435,3.755,3.7333,50.2001,0.5014,DISCH,50.193
9773584,3.7422,3.7552,3.732,49.9729,0.4999,DISCH,50.1223
9774578,3.7468,3.7544,3.7342,50.5121,0.5039,DISCH,50.1693
9775569,3.7418,3.7569,3.7315,49.8805,0.4992,DISCH,50.0807
9776559,3.7443,3.7551,3.7329,50.4543,0.5042,DISCH,50.161
9777550,3.7444,3.7545,3.7369,50.3568,0.5045,DISCH,50.2318
9778553,3.7449,3.7561,3.7312,49.9786,0.4993,DISCH,50.2394
9779557,3.7452,3.7555,3.7324,50.2513,0.5019,DISCH,50.1291
9780558,3.7472,3.7555,3.7347,50.341,0.504,DISCH,50.2252
9781558,3.7432,3.757,3.734,49.8698,0.4983,DISCH,50.1619
9782573,3.7403,3.7543,3.7338,49.4372,0.4949,DISCH,50.0736
9783577,3.7435,3.7564,3.7329,50.218,0.501,DISCH,50.2231
9784574,3.7422,3.7577,3.7356,50.389,0.5052,DISCH,50.1879
9785576,3.7472,3.7548,3.7342,49.9884,0.5014,DISCH,50.2345
9786574,3.7456,3.7528,3.7337,49.9252,0.4991,DISCH,50.1473
9787563,3.7431,3.7536,3.7352,50.0841,0.5004,DISCH,50.2089
9788566,3.7438,3.7527,3.7315,50.3055,0.5021,DISCH,50.1862
9789573,3.7427,3.7534,3.7296,49.9266,0.5003,DISCH,50.1338
9790579,3.7452,3.7542,3.7313,49.2615,0.4937,DISCH,50.1307
9791586,3.7454,3.7537,3.7303,49.0009,0.4895,DISCH,50.0012
9792583,3.7416,3.7551,3.7351,49.7349,0.4977,DISCH,50.0701
9793596,3.7396,3.7548,3.7344,49.74,0.4986,DISCH,50.139
9794588,3.7433,3.7531,3.7339,49.1355,0.4917,DISCH,50.1707
9795581,3.7442,3.7533,3.7314,49.5801,0.4967,DISCH,50.2022
9796583,3.7437,3.7539,3.731,49.7917,0.4984,DISCH,50.1234
9797576,3.7383,3.7529,3.7294,50.5758,0.5062,DISCH,50.1654
9798569,3.7427,3.7534,3.7317,49.8032,0.4977,DISCH,50.1929
9799575,3.744,3.7553,3.732,50.419,0.5034,DISCH,50.1346
9800578,3.7444,3.7523,3.7337,49.7067,0.499,DISCH,50.1764
9801577,3.7455,3.7548,3.7313,50.9695,0.5103,DISCH,50.2922
9802587,3.7446,3.7526,3.7329,50.3316,0.5029,DISCH,50.102
9803576,3.7471,3.7532,3.7308,49.7151,0.498,DISCH,50.1988
9804575,3.7414,3.7555,3.7307,50.483,0.5044,DISCH,50.1323
9805573,3.7409,3.7525,3.7323,49.9424,0.5003,DISCH,50.076
9806558,3.7456,3.7554,3.7336,50.2675,0.502,DISCH,50.0964
9807556,3.7445,3.7554,3.7336,50.4921,0.5046,DISCH,50.1214
9808561,3.7436,3.7542,3.7347,49.7559,0.4965,DISCH,50.1892
9809550,3.7432,3.7565,3.7282,50.1753,0.5016,DISCH,50.1612
9810559,3.7433,3.7552,3.7344,49.7502,0.4969,DISCH,50.1336
9811553,3.7438,3.7559,3.7318,49.4633,0.495,DISCH,50.1982
9812555,3.7436,3.7522,3.7319,49.7645,0.4972,DISCH,50.3264
9813556,3.7413,3.7574,3.7339,50.3433,0.5025,DISCH,50.1351
9814545,3.7435,3.7539,3.7323,49.9286,0.5001,DISCH,50.1475
9815546,3.7415,3.7557,3.7335,49.3811,0.4939,DISCH,50.1716
9816539,3.7453,3.7573,3.7304,49.8812,0.4984,DISCH,50.1377
9817547,3.7434,3.757,3.7294,50.5398,0.5051,DISCH,50.2418
9818546,3.7417,3.7547,3.7304,50.1908,0.502,DISCH,50.2406
9819549,3.744,3.7537,3.7319,49.7951,0.497,DISCH,50.1187
9820547,3.7428,3.7539,3.7279,49.6084,0.4968,DISCH,50.19
9821546,3.7443,3.7558,3.7353,50.2705,0.5034,DISCH,50.161
9822553,3.7419,3.7529,3.7294,50.5344,0.5067,DISCH,50.1497
9823543,3.7447,3.7532,3.7333,49.8281,0.4982,DISCH,50.1542
9824539,3.7427,3.7532,3.7299,50.019,0.4995,DISCH,50.1521
9825546,3.7451,3.7519,3.7321,49.4127,0.4939,DISCH,50.182
9826542,3.7431,3.7553,3.7324,49.5495,0.4957,DISCH,50.2845
9827543,3.7423,3.7558,3.7324,49.8946,0.4983,DISCH,50.0974
9828557,3.7411,3.7523,3.732,49.8129,0.4969,DISCH,50.1205
9829562,3.7416,3.7495,3.7323,49.4927,0.4953,DISCH,50.161
9830563,3.7432,3.7519,3.73,50.3527,0.5033,DISCH,50.2024
9831565,3.7408,3.7553,3.7329,50.0376,0.4997,DISCH,50.196
9832570,3.7416,3.7543,3.7316,49.1767,0.4929,DISCH,50.088
9833574,3.7426,3.7551,3.7334,50.8348,0.5074,DISCH,50.1329
9834574,3.7385,3.7489,3.7333,50.2093,0.5006,DISCH,50.136
9835568,3.7425,3.7525,3.7292,49.8682,0.4983,DISCH,50.2426
9836553,3.7438,3.7537,3.7315,49.7547,0.4987,DISCH,50.208
9837546,3.7417,3.7556,3.7336,49.8851,0.4997,DISCH,50.1385
9838546,3.7437,3.7511,3.7315,49.5392,0.4981,DISCH,50.2835
9839531,3.7418,3.7531,3.7312,50.4563,0.5043,DISCH,50.1382
9840537,3.7399,3.7543,3.7305,49.5407,0.4965,DISCH,50.1758
9841545,3.7439,3.7531,3.7316,50.1248,0.5012,DISCH,50.0898
9842546,3.7397,3.7549,3.7316,50.1369,0.5007,DISCH,50.1342
9843538,3.7452,3.7554,3.7294,49.6731,0.4977,DISCH,50.1695
9844523,3.7409,3.7527,3.7319,49.8363,0.4981,DISCH,50.238
9845528,3.7408,3.7534,3.7276,50.3767,0.5034,DISCH,50.1779
9846526,3.7375,3.7546,3.7332,50.4132,0.5045,DISCH,50.1668
9847535,3.7447,3.755,3.7307,50.1257,0.5017,DISCH,50.0782
9848520,3.7434,3.7524,3.7313,50.3085,0.5025,DISCH,50.188
9849521,3.7437,3.7534,3.7298,49.164,0.4911,DISCH,50.1295
9850526,3.741,3.7524,3.7298,50.0941,0.5012,DISCH,50.1426
9851519,3.7418,3.7533,3.7303,50.641,0.5057,DISCH,50.2236
9852513,3.7421,3.7542,3.7335,50.5727,0.5061,DISCH,50.2453
9853514,3.7407,3.7523,3.7292,50.0046,0.4995,DISCH,50.1468
9854512,3.7423,3.7548,3.7309,50.0513,0.4997,DISCH,50.1327
9855510,3.7404,3.7522,3.7287,50.3444,0.5041,DISCH,50.0893
9856505,3.743,3.7524,3.7298,50.6192,0.5061,DISCH,50.1289
9857501,3.7429,3.75,3.7307,50.3187,0.5025,DISCH,50.093
9858515,3.7435,3.7526,3.7333,50.5586,0.5053,DISCH,50.1774
9859507,3.7405,3.7526,3.7311,50.0593,0.502,DISCH,50.1378
9860498,3.7419,3.7548,3.7313,50.4503,0.5043,DISCH,50.1124
9861511,3.7409,3.7511,3.7328,49.505,0.4967,DISCH,50.1048
9862511,3.7438,3.7523,3.7288,49.7172,0.4988,DISCH,50.0382
9863505,3.7412,3.7536,3.7314,50.3155,0.502,DISCH,50.1759
9864497,3.7424,3.7529,3.7298,49.8713,0.4985,DISCH,50.2124
9865497,3.7382,3.7508,3.729,50.4679,0.5036,DISCH,50.2315
9866500,3.7446,3.7512,3.7321,49.9215,0.4989,DISCH,50.1599
9867501,3.7425,3.7534,3.7313,49.8208,0.4963,DISCH,50.1927
9868511,3.7424,3.7499,3.7297,49.9778,0.4998,DISCH,50.1
9869508,3.7389,3.7526,3.7318,50.7498,0.5067,DISCH,50.2377
9870514,3.7385,3.7512,3.7318,50.3759,0.5033,DISCH,50.1903
9871510,3.7416,3.7522,3.7324,49.4268,0.4939,DISCH,50.127
9872516,3.7432,3.7523,3.7274,49.7985,0.4983,DISCH,50.1961
9873513,3.7409,3.7551,3.7319,48.9924,0.4887,DISCH,50.0829
9874515,3.7466,3.7511,3.731,50.1304,0.5009,DISCH,50.2006
9875519,3.7452,3.7494,3.7314,50.2728,0.5044,DISCH,50.1276
9876511,3.7392,3.7498,3.7302,49.7409,0.4975,DISCH,50.1947
