t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
12301423,3.6561,3.6675,3.6447,43.715,0.4372,DISCH,27.69
12302409,3.6561,3.6675,3.6447,43.715,0.4372,DISCH,27.69
12303445,3.6561,3.6675,3.6447,43.715,0.4372,DISCH,27.69
12304440,3.6567,3.6687,3.6447,43.737,0.4374,DISCH,27.69
12305405,3.6567,3.6687,3.6447,43.737,0.4374,DISCH,27.69
12306447,3.6567,3.6687,3.6447,43.713,0.4371,DISCH,27.69
12307485,3.6567,3.6687,3.6447,43.713,0.4371,DISCH,27.69
12308533,3.6567,3.6687,3.6447,43.713,0.4371,DISCH,27.69
12309589,3.6562,3.6675,3.6449,43.73,0.4373,DISCH,27.69
12310661,3.6562,3.6675,3.6449,43.73,0.4373,DISCH,27.69
12311646,3.6562,3.6675,3.6449,43.73,0.4373,DISCH,27.69
12312660,3.6567,3.6687,3.6447,43.71,0.4371,DISCH,27.69
12313625,3.6567,3.6687,3.6447,43.71,0.4371,DISCH,27.69
12314668,3.6567,3.6687,3.6447,43.71,0.4371,DISCH,27.69
12315693,3.6559,3.6675,3.6443,43.737,0.4374,DISCH,27.69
12316678,3.6559,3.6675,3.6443,43.737,0.4374,DISCH,27.69
12317699,3.6566,3.6687,3.6445,43.717,0.4372,DISCH,27.69
12318713,3.6566,3.6687,3.6445,43.717,0.4372,DISCH,27.69
12319758,3.6566,3.6687,3.6445,43.717,0.4372,DISCH,27.69
12320808,3.6553,3.6662,3.6443,43.727,0.4373,DISCH,27.69
12321807,3.6559,3.6675,3.6443,43.743,0.4374,DISCH,27.69
12322821,3.6559,3.6675,3.6443,43.743,0.4374,DISCH,27.69
12323813,3.6559,3.6675,3.6443,43.743,0.4374,DISCH,27.69
12324801,3.6564,3.6687,3.6441,43.73,0.4373,DISCH,27.69
12325811,3.6564,3.6687,3.6441,43.73,0.4373,DISCH,27.69
12326836,3.6564,3.6687,3.6441,43.73,0.4373,DISCH,27.69
12327835,3.6552,3.6662,3.6441,43.735,0.4373,DISCH,27.69
12328833,3.6552,3.6662,3.6441,43.735,0.4373,DISCH,27.69
12329867,3.6552,3.6662,3.6441,43.735,0.4373,DISCH,27.69
12330849,3.6559,3.6675,3.6443,43.735,0.4373,DISCH,27.69
12331833,3.6559,3.6675,3.6443,43.735,0.4373,DISCH,27.69
12332811,3.6564,3.6687,3.6441,43.732,0.4373,DISCH,27.69
12333759,3.6564,3.6687,3.6441,43.732,0.4373,DISCH,27.69
12334741,3.6564,3.6687,3.6441,43.713,0.4371,DISCH,27.69
12335773,3.6564,3.6687,3.6441,43.713,0.4371,DISCH,27.69
12336755,3.656,3.6675,3.6445,43.732,0.4373,DISCH,27.69
12337706,3.656,3.6675,3.6445,43.732,0.4373,DISCH,27.69
12338661,3.6559,3.6675,3.6443,43.73,0.4373,DISCH,27.69
12339668,3.6559,3.6675,3.6443,43.73,0.4373,DISCH,27.69
12340624,3.6559,3.6675,3.6443,43.73,0.4373,DISCH,27.69
12341647,3.6558,3.6675,3.6441,43.697,0.437,DISCH,27.69
12342690,3.6558,3.6675,3.6441,43.697,0.437,DISCH,27.69
12343660,3.6558,3.6675,3.6441,43.697,0.437,DISCH,27.69
12344630,3.6557,3.6675,3.6439,43.74,0.4374,DISCH,27.69
12345655,3.6557,3.6675,3.6439,43.74,0.4374,DISCH,27.69
12346629,3.6559,3.6675,3.6443,43.735,0.4373,DISCH,27.69
12347610,3.6559,3.6675,3.6443,43.735,0.4373,DISCH,27.69
12348613,3.6554,3.6662,3.6445,43.707,0.4371,DISCH,27.69
12349607,3.6554,3.6662,3.6445,43.707,0.4371,DISCH,27.69
12350635,3.6554,3.6662,3.6445,43.707,0.4371,DISCH,27.69
12351632,3.6552,3.6662,3.6441,43.715,0.4372,DISCH,27.69
12352656,3.6559,3.6675,3.6443,43.705,0.437,DISCH,27.69
12353646,3.6559,3.6675,3.6443,43.705,0.437,DISCH,27.69
12354660,3.6559,3.6675,3.6443,43.705,0.437,DISCH,27.69
12355632,3.6553,3.6662,3.6443,43.682,0.4368,DISCH,27.69
12356640,3.6553,3.6662,3.6443,43.682,0.4368,DISCH,27.69
12357657,3.6553,3.6662,3.6443,43.682,0.4368,DISCH,27.69
12358700,3.6551,3.6662,3.6439,43.6,0.436,DISCH,27.69
12359708,3.6551,3.6662,3.6439,43.6,0.436,DISCH,27.69
12360675,3.6551,3.6662,3.6439,43.6,0.436,DISCH,27.69
12361655,3.6557,3.6675,3.6439,43.617,0.4362,DISCH,27.69
12362629,3.6558,3.6675,3.6441,43.632,0.4363,DISCH,27.69
12363653,3.6558,3.6675,3.6441,43.632,0.4363,DISCH,27.69
12364673,3.6558,3.6675,3.6441,43.632,0.4363,DISCH,27.69
12365645,3.656,3.6675,3.6445,43.63,0.4363,DISCH,27.69
12366600,3.656,3.6675,3.6445,43.63,0.4363,DISCH,27.69
12367613,3.656,3.6675,3.6445,43.63,0.4363,DISCH,27.69
12368615,3.656,3.6675,3.6445,43.56,0.4356,DISCH,27.69
12369575,3.656,3.6675,3.6445,43.56,0.4356,DISCH,27.69
12370615,3.6557,3.6675,3.6439,43.592,0.4359,DISCH,27.75
12371619,3.6557,3.6675,3.6439,43.592,0.4359,DISCH,27.75
12372548,3.6557,3.6675,3.6439,43.592,0.4359,DISCH,27.75
12373597,3.6557,3.6675,3.6439,43.592,0.4359,DISCH,27.75
12374570,3.656,3.6675,3.6445,43.5,0.435,DISCH,27.75
12375593,3.656,3.6675,3.6445,43.5,0.435,DISCH,27.75
12376549,3.656,3.6675,3.6445,43.5,0.435,DISCH,27.75
12377561,3.6559,3.6675,3.6443,43.327,0.4333,DISCH,27.75
12378553,3.6559,3.6675,3.6443,43.327,0.4333,DISCH,27.75
12379543,3.6559,3.6675,3.6443,43.327,0.4333,DISCH,27.75
12380541,3.6557,3.6675,3.6439,43.573,0.4357,DISCH,27.75
12381551,3.6557,3.6675,3.6439,43.573,0.4357,DISCH,27.75
12382543,3.6558,3.6675,3.6441,43.562,0.4356,DISCH,27.75
12383636,3.6558,3.6675,3.6441,43.562,0.4356,DISCH,27.75
12384650,3.6561,3.6675,3.6447,43.6,0.436,DISCH,27.75
12385658,3.6561,3.6675,3.6447,43.6,0.436,DISCH,27.75
12386631,3.6561,3.6675,3.6447,43.6,0.436,DISCH,27.75
12387597,3.6559,3.6675,3.6443,43.605,0.436,DISCH,27.75
12388633,3.6559,3.6675,3.6443,43.605,0.436,DISCH,27.75
12389597,3.6559,3.6675,3.6443,43.605,0.436,DISCH,27.75
12390587,3.6557,3.6675,3.6439,43.622,0.4362,DISCH,27.69
12391551,3.6557,3.6675,3.6439,43.622,0.4362,DISCH,27.69
12392570,3.6557,3.6675,3.6439,43.622,0.4362,DISCH,27.69
12393613,3.6558,3.6675,3.6441,43.628,0.4363,DISCH,27.69
12394606,3.6558,3.6675,3.6441,43.628,0.4363,DISCH,27.69
12395631,3.6558,3.6675,3.6441,43.628,0.4363,DISCH,27.69
12396645,3.6564,3.6687,3.6441,43.59,0.4359,DISCH,27.69
12397637,3.6564,3.6687,3.6441,43.59,0.4359,DISCH,27.69
12398644,3.6564,3.6687,3.6441,43.59,0.4359,DISCH,27.69
12399632,3.6557,3.6675,3.6439,43.607,0.4361,DISCH,27.69
12400626,3.6552,3.6662,3.6441,43.632,0.4363,DISCH,27.69
12401646,3.6552,3.6662,3.6441,43.632,0.4363,DISCH,27.69
12402674,3.6552,3.6662,3.6441,43.632,0.4363,DISCH,27.69
12403711,3.656,3.6675,3.6445,43.6,0.436,DISCH,27.69
12404655,3.656,3.6675,3.6445,43.6,0.436,DISCH,27.69
12405699,3.656,3.6675,3.6445,43.6,0.436,DISCH,27.69
12406678,3.6555,3.6675,3.6436,43.622,0.4362,DISCH,27.69
12407697,3.6555,3.6675,3.6436,43.622,0.4362,DISCH,27.69
12408690,3.6555,3.6675,3.6436,43.622,0.4362,DISCH,27.69
12409646,3.6554,3.6675,3.6434,43.62,0.4362,DISCH,27.75
12410616,3.6554,3.6675,3.6434,43.62,0.4362,DISCH,27.75
12411643,3.6557,3.6675,3.6439,43.577,0.4358,DISCH,27.75
12412664,3.6557,3.6675,3.6439,43.577,0.4358,DISCH,27.75
12413709,3.6557,3.6675,3.6439,43.577,0.4358,DISCH,27.75
12414794,3.6555,3.6675,3.6436,43.552,0.4355,DISCH,27.75
12415831,3.6555,3.6675,3.6436,43.552,0.4355,DISCH,27.75
12416822,3.6557,3.6675,3.6439,43.502,0.435,DISCH,27.75
12417813,3.6551,3.6662,3.6439,43.52,0.4352,DISCH,27.75
12418830,3.6551,3.6662,3.6439,43.52,0.4352,DISCH,27.75
12419848,3.6551,3.6662,3.6439,43.52,0.4352,DISCH,27.75
12420799,3.655,3.6662,3.6438,43.518,0.4352,DISCH,27.75
12421790,3.655,3.6662,3.6438,43.518,0.4352,DISCH,27.75
12422715,3.655,3.6662,3.6438,43.518,0.4352,DISCH,27.75
12423732,3.655,3.6662,3.6438,43.537,0.4354,DISCH,27.75
12424709,3.655,3.6662,3.6438,43.537,0.4354,DISCH,27.75
12425701,3.655,3.6662,3.6438,43.537,0.4354,DISCH,27.75
12426738,3.6555,3.6675,3.6436,43.518,0.4352,DISCH,27.69
12427738,3.6555,3.6675,3.6436,43.518,0.4352,DISCH,27.69
12428786,3.6557,3.6675,3.6439,43.545,0.4354,DISCH,27.69
12429830,3.6557,3.6675,3.6439,43.545,0.4354,DISCH,27.69
12430802,3.6557,3.6675,3.6439,43.545,0.4354,DISCH,27.69
12431812,3.6552,3.6662,3.6441,43.5,0.435,DISCH,27.69
12432793,3.6557,3.6675,3.6439,43.53,0.4353,DISCH,27.75
12433798,3.6557,3.6675,3.6439,43.53,0.4353,DISCH,27.75
12434772,3.655,3.6662,3.6438,43.522,0.4352,DISCH,27.75
12435768,3.655,3.6662,3.6438,43.522,0.4352,DISCH,27.75
12436772,3.655,3.6662,3.6438,43.522,0.4352,DISCH,27.75
12437811,3.6549,3.6662,3.6436,43.52,0.4352,DISCH,27.75
12438783,3.6549,3.6662,3.6436,43.52,0.4352,DISCH,27.75
12439745,3.6549,3.6662,3.6436,43.52,0.4352,DISCH,27.75
12440737,3.6544,3.665,3.6438,43.537,0.4354,DISCH,27.75
12441689,3.6544,3.665,3.6438,43.537,0.4354,DISCH,27.75
12442663,3.6544,3.665,3.6438,43.537,0.4354,DISCH,27.75
12443674,3.6554,3.6675,3.6434,43.545,0.4354,DISCH,27.75
12444660,3.6554,3.6675,3.6434,43.545,0.4354,DISCH,27.75
12445666,3.6551,3.6662,3.6439,43.535,0.4353,DISCH,27.75
12446570,3.6551,3.6662,3.6439,43.535,0.4353,DISCH,27.75
12447584,3.6551,3.6662,3.6439,43.535,0.4353,DISCH,27.75
12448579,3.6557,3.6675,3.6439,43.507,0.4351,DISCH,27.75
12449562,3.6551,3.6662,3.6439,43.532,0.4353,DISCH,27.75
12450589,3.6551,3.6662,3.6439,43.532,0.4353,DISCH,27.75
12451587,3.6551,3.6662,3.6439,43.532,0.4353,DISCH,27.75
12452587,3.6551,3.6662,3.6439,43.532,0.4353,DISCH,27.75
12453659,3.6555,3.6675,3.6436,43.485,0.4349,DISCH,27.75
12454698,3.6555,3.6675,3.6436,43.485,0.4349,DISCH,27.75
12455680,3.6555,3.6675,3.6436,43.485,0.4349,DISCH,27.75
12456653,3.6556,3.6675,3.6438,43.5,0.435,DISCH,27.75
12457653,3.6556,3.6675,3.6438,43.5,0.435,DISCH,27.75
12458653,3.6556,3.6675,3.6438,43.5,0.435,DISCH,27.75
12459575,3.6549,3.6662,3.6436,43.515,0.4351,DISCH,27.75
12460627,3.6549,3.6662,3.6436,43.515,0.4351,DISCH,27.75
12461658,3.6548,3.6662,3.6434,43.528,0.4353,DISCH,27.75
12462636,3.6548,3.6662,3.6434,43.528,0.4353,DISCH,27.75
12463627,3.6549,3.6662,3.6436,43.565,0.4356,DISCH,27.75
12464622,3.655,3.6662,3.6438,43.562,0.4356,DISCH,27.75
12465660,3.655,3.6662,3.6438,43.562,0.4356,DISCH,27.75
12466679,3.655,3.6662,3.6438,43.562,0.4356,DISCH,27.75
12467666,3.655,3.6662,3.6438,43.562,0.4356,DISCH,27.75
12468654,3.6556,3.6675,3.6438,43.573,0.4357,DISCH,27.75
12469618,3.6556,3.6675,3.6438,43.573,0.4357,DISCH,27.75
12470589,3.6556,3.6675,3.6438,43.573,0.4357,DISCH,27.75
12471586,3.6554,3.6675,3.6432,43.573,0.4357,DISCH,27.75
12472634,3.6554,3.6675,3.6432,43.573,0.4357,DISCH,27.75
12473656,3.6554,3.6675,3.6432,43.573,0.4357,DISCH,27.75
12474705,3.6548,3.6662,3.6434,43.555,0.4355,DISCH,27.75
12475655,3.6548,3.6662,3.6434,43.555,0.4355,DISCH,27.75
12476651,3.6548,3.6662,3.6434,43.535,0.4353,DISCH,27.75
12477699,3.6548,3.6662,3.6434,43.535,0.4353,DISCH,27.75
12478688,3.6548,3.6662,3.6434,43.515,0.4351,DISCH,27.75
12479708,3.6548,3.6662,3.6434,43.515,0.4351,DISCH,27.75
12480721,3.6547,3.6662,3.6432,43.51,0.4351,DISCH,27.75
12481749,3.6547,3.6662,3.6432,43.51,0.4351,DISCH,27.75
12482755,3.6548,3.6662,3.6434,43.542,0.4354,DISCH,27.75
12483777,3.6548,3.6662,3.6434,43.542,0.4354,DISCH,27.75
12484741,3.6548,3.6662,3.6434,43.542,0.4354,DISCH,27.75
12485770,3.6541,3.665,3.6432,43.54,0.4354,DISCH,27.75
12486762,3.6541,3.665,3.6432,43.54,0.4354,DISCH,27.75
12487764,3.6541,3.665,3.6432,43.54,0.4354,DISCH,27.75
12488788,3.6546,3.6662,3.643,43.54,0.4354,DISCH,27.75
12489795,3.6546,3.6662,3.643,43.54,0.4354,DISCH,27.75
12490847,3.6546,3.6662,3.643,43.532,0.4353,DISCH,27.75
12491843,3.6546,3.6662,3.643,43.532,0.4353,DISCH,27.75
12492854,3.6542,3.665,3.6434,43.525,0.4352,DISCH,27.75
12493845,3.6542,3.665,3.6434,43.525,0.4352,DISCH,27.75
12494847,3.6542,3.665,3.6434,43.525,0.4352,DISCH,27.75
12495879,3.6554,3.6675,3.6432,43.548,0.4355,DISCH,27.75
12496900,3.6543,3.665,3.6436,43.5,0.435,DISCH,27.75
12497901,3.6543,3.665,3.6436,43.5,0.435,DISCH,27.75
12498828,3.6548,3.6662,3.6434,43.5,0.435,DISCH,27.75
12499808,3.6548,3.6662,3.6434,43.5,0.435,DISCH,27.75
12500814,3.6548,3.6662,3.6434,43.5,0.435,DISCH,27.75
12501828,3.654,3.665,3.643,43.522,0.4352,DISCH,27.75
12502828,3.654,3.665,3.643,43.522,0.4352,DISCH,27.75
12503823,3.654,3.665,3.643,43.522,0.4352,DISCH,27.75
12504870,3.6539,3.665,3.6428,43.495,0.4349,DISCH,27.75
12505881,3.6539,3.665,3.6428,43.495,0.4349,DISCH,27.75
12506896,3.6546,3.6662,3.643,43.487,0.4349,DISCH,27.75
12507875,3.6546,3.6662,3.643,43.487,0.4349,DISCH,27.75
12508831,3.6546,3.6662,3.643,43.482,0.4348,DISCH,27.75
12509832,3.6546,3.6662,3.643,43.482,0.4348,DISCH,27.75
12510852,3.6546,3.6662,3.643,43.482,0.4348,DISCH,27.75
12511766,3.6546,3.6662,3.643,43.48,0.4348,DISCH,27.75
12512799,3.6547,3.6662,3.6432,43.485,0.4349,DISCH,27.75
12513825,3.6547,3.6662,3.6432,43.485,0.4349,DISCH,27.75
12514776,3.6547,3.6662,3.6432,43.485,0.4349,DISCH,27.75
12515798,3.6547,3.6662,3.6432,43.485,0.4349,DISCH,27.75
12516784,3.6554,3.6675,3.6434,43.482,0.4348,DISCH,27.75
12517756,3.6554,3.6675,3.6434,43.482,0.4348,DISCH,27.75
12518781,3.6554,3.6675,3.6434,43.482,0.4348,DISCH,27.75
12519743,3.6554,3.6675,3.6432,43.48,0.4348,DISCH,27.75
12520769,3.6554,3.6675,3.6432,43.48,0.4348,DISCH,27.75
12521799,3.6554,3.6675,3.6432,43.48,0.4348,DISCH,27.75
12522790,3.6554,3.6675,3.6432,43.493,0.4349,DISCH,27.75
12523828,3.6554,3.6675,3.6432,43.493,0.4349,DISCH,27.75
12524851,3.6539,3.665,3.6428,43.495,0.4349,DISCH,27.75
12525836,3.6539,3.665,3.6428,43.495,0.4349,DISCH,27.75
12526851,3.6539,3.665,3.6428,43.495,0.4349,DISCH,27.75
12527821,3.6546,3.6662,3.643,43.485,0.4349,DISCH,27.75
12528882,3.6546,3.6662,3.643,43.48,0.4348,DISCH,27.75
12529893,3.6546,3.6662,3.643,43.48,0.4348,DISCH,27.75
12530908,3.6546,3.6662,3.643,43.48,0.4348,DISCH,27.75
12531964,3.6547,3.6662,3.6432,43.458,0.4346,DISCH,27.75
12532981,3.6547,3.6662,3.6432,43.458,0.4346,DISCH,27.75
12534015,3.6547,3.6662,3.6432,43.458,0.4346,DISCH,27.75
12535019,3.6554,3.6675,3.6432,43.235,0.4324,DISCH,27.75
12536036,3.6554,3.6675,3.6432,43.235,0.4324,DISCH,27.75
12537038,3.6554,3.6675,3.6432,43.235,0.4324,DISCH,27.75
12538033,3.6546,3.6662,3.643,43.377,0.4338,DISCH,27.75
12539053,3.6546,3.6662,3.643,43.377,0.4338,DISCH,27.75
12540104,3.6546,3.6662,3.643,43.54,0.4354,DISCH,27.75
12541102,3.6546,3.6662,3.643,43.54,0.4354,DISCH,27.75
12542103,3.6546,3.6662,3.643,43.54,0.4354,DISCH,27.75
12543125,3.6545,3.6662,3.6427,43.505,0.435,DISCH,27.75
12544114,3.6545,3.6662,3.6427,43.505,0.435,DISCH,27.75
12545128,3.6547,3.6662,3.6432,43.495,0.4349,DISCH,27.75
12546074,3.6547,3.6662,3.6432,43.495,0.4349,DISCH,27.75
12547098,3.6545,3.6662,3.6428,43.532,0.4353,DISCH,27.75
12548119,3.6545,3.6662,3.6428,43.532,0.4353,DISCH,27.75
12549119,3.6545,3.6662,3.6428,43.532,0.4353,DISCH,27.75
12550128,3.6537,3.665,3.6425,43.575,0.4358,DISCH,27.75
12551135,3.6537,3.665,3.6425,43.575,0.4358,DISCH,27.75
12552127,3.6537,3.665,3.6425,43.575,0.4358,DISCH,27.75
12553146,3.6545,3.6662,3.6427,43.59,0.4359,DISCH,27.75
12554172,3.6545,3.6662,3.6427,43.59,0.4359,DISCH,27.75
12555182,3.6538,3.665,3.6427,43.583,0.4358,DISCH,27.75
12556173,3.6538,3.665,3.6427,43.583,0.4358,DISCH,27.75
12557216,3.6538,3.665,3.6427,43.583,0.4358,DISCH,27.75
12558291,3.6539,3.665,3.6428,43.605,0.436,DISCH,27.75
12559295,3.6539,3.665,3.6428,43.605,0.436,DISCH,27.75
12560317,3.6545,3.6662,3.6427,43.597,0.436,DISCH,27.75
12561312,3.6547,3.6662,3.6432,43.592,0.4359,DISCH,27.75
12562304,3.6547,3.6662,3.6432,43.592,0.4359,DISCH,27.75
12563281,3.6547,3.6662,3.6432,43.592,0.4359,DISCH,27.75
12564258,3.6539,3.665,3.6428,43.57,0.4357,DISCH,27.75
12565309,3.6539,3.665,3.6428,43.57,0.4357,DISCH,27.75
12566304,3.6544,3.6662,3.6425,43.555,0.4355,DISCH,27.75
12567230,3.6544,3.6662,3.6425,43.555,0.4355,DISCH,27.75
12568263,3.6544,3.6662,3.6425,43.555,0.4355,DISCH,27.75
12569299,3.6544,3.6662,3.6425,43.545,0.4354,DISCH,27.75
12570292,3.6544,3.6662,3.6425,43.545,0.4354,DISCH,27.75
12571326,3.6544,3.6662,3.6425,43.545,0.4354,DISCH,27.75
12572303,3.6537,3.665,3.6425,43.555,0.4355,DISCH,27.75
12573361,3.6537,3.665,3.6425,43.555,0.4355,DISCH,27.75
12574407,3.6539,3.665,3.6428,43.528,0.4353,DISCH,27.75
12575352,3.6539,3.665,3.6428,43.528,0.4353,DISCH,27.75
12576357,3.6545,3.6662,3.6428,43.525,0.4352,DISCH,27.75
12577293,3.6545,3.6662,3.6427,43.51,0.4351,DISCH,27.75
12578311,3.6545,3.6662,3.6427,43.51,0.4351,DISCH,27.75
12579302,3.6545,3.6662,3.6427,43.51,0.4351,DISCH,27.75
12580267,3.6545,3.6662,3.6428,43.542,0.4354,DISCH,27.75
12581257,3.6545,3.6662,3.6428,43.542,0.4354,DISCH,27.75
12582250,3.6545,3.6662,3.6428,43.542,0.4354,DISCH,27.75
12583270,3.6545,3.6662,3.6428,43.542,0.4354,DISCH,27.75
12584291,3.6545,3.6662,3.6428,43.542,0.4354,DISCH,27.75
12585311,3.6545,3.6662,3.6428,43.542,0.4354,DISCH,27.75
12586259,3.6545,3.6662,3.6427,43.53,0.4353,DISCH,27.75
12587281,3.6545,3.6662,3.6427,43.53,0.4353,DISCH,27.75
12588245,3.6544,3.6662,3.6425,43.497,0.435,DISCH,27.75
12589267,3.6544,3.6662,3.6425,43.497,0.435,DISCH,27.75
12590276,3.6544,3.6662,3.6425,43.497,0.435,DISCH,27.75
12591334,3.6537,3.665,3.6425,43.5,0.435,DISCH,27.75
12592320,3.6537,3.665,3.6425,43.5,0.435,DISCH,27.75
12593321,3.6545,3.6662,3.6427,43.512,0.4351,DISCH,27.75
12594309,3.6545,3.6662,3.6427,43.512,0.4351,DISCH,27.75
12595324,3.6539,3.665,3.6428,43.502,0.435,DISCH,27.75
12596274,3.6539,3.665,3.6428,43.502,0.435,DISCH,27.75
12597298,3.6539,3.665,3.6428,43.502,0.435,DISCH,27.75
12598299,3.6538,3.665,3.6427,43.502,0.435,DISCH,27.75
12599277,3.6538,3.665,3.6427,43.502,0.435,DISCH,27.75
12600288,3.6538,3.665,3.6427,43.502,0.435,DISCH,27.75
12601270,3.6538,3.665,3.6427,43.502,0.435,DISCH,27.75
12602224,3.6537,3.665,3.6425,43.465,0.4347,DISCH,27.75
12603263,3.6537,3.665,3.6425,43.465,0.4347,DISCH,27.75
12604297,3.6539,3.665,3.6428,43.263,0.4326,DISCH,27.75
12605307,3.6539,3.665,3.6428,43.263,0.4326,DISCH,27.75
12606319,3.6537,3.665,3.6425,43.233,0.4323,DISCH,27.75
12607347,3.6537,3.665,3.6425,43.233,0.4323,DISCH,27.75
12608366,3.6537,3.665,3.6425,43.233,0.4323,DISCH,27.75
12609360,3.6539,3.665,3.6428,43.52,0.4352,DISCH,27.75
12610375,3.6545,3.6662,3.6427,43.552,0.4355,DISCH,27.75
12611376,3.6545,3.6662,3.6427,43.552,0.4355,DISCH,27.75
12612381,3.6545,3.6662,3.6427,43.552,0.4355,DISCH,27.75
12613407,3.6542,3.6662,3.6421,43.622,0.4362,DISCH,27.75
12614405,3.6542,3.6662,3.6421,43.622,0.4362,DISCH,27.75
12615438,3.6542,3.6662,3.6421,43.622,0.4362,DISCH,27.75
12616432,3.6542,3.6662,3.6421,43.622,0.4362,DISCH,27.75
12617444,3.6536,3.665,3.6421,43.62,0.4362,DISCH,27.75
12618427,3.6536,3.665,3.6421,43.62,0.4362,DISCH,27.75
12619443,3.6543,3.6662,3.6423,43.638,0.4364,DISCH,27.75
12620391,3.6543,3.6662,3.6423,43.638,0.4364,DISCH,27.75
12621392,3.6549,3.6675,3.6423,43.612,0.4361,DISCH,27.75
12622408,3.6549,3.6675,3.6423,43.612,0.4361,DISCH,27.75
12623362,3.6549,3.6675,3.6423,43.612,0.4361,DISCH,27.75
12624330,3.6535,3.665,3.6419,43.615,0.4361,DISCH,27.75
12625378,3.6534,3.665,3.6417,43.617,0.4362,DISCH,27.75
12626362,3.6534,3.665,3.6417,43.617,0.4362,DISCH,27.75
12627345,3.6534,3.665,3.6417,43.617,0.4362,DISCH,27.75
12628365,3.6528,3.6637,3.6419,43.62,0.4362,DISCH,27.75
12629359,3.6528,3.6637,3.6419,43.62,0.4362,DISCH,27.75
12630337,3.6528,3.6637,3.6419,43.62,0.4362,DISCH,27.75
12631348,3.6542,3.6662,3.6421,43.615,0.4361,DISCH,27.75
12632377,3.6542,3.6662,3.6421,43.615,0.4361,DISCH,27.75
12633381,3.6536,3.665,3.6421,43.607,0.4361,DISCH,27.75
12634363,3.6536,3.665,3.6421,43.607,0.4361,DISCH,27.75
12635336,3.6536,3.665,3.6421,43.607,0.4361,DISCH,27.75
12636366,3.6528,3.6637,3.6419,43.607,0.4361,DISCH,27.75
12637383,3.6528,3.6637,3.6419,43.607,0.4361,DISCH,27.75
12638400,3.6536,3.665,3.6421,43.59,0.4359,DISCH,27.75
12639412,3.6536,3.665,3.6421,43.59,0.4359,DISCH,27.75
12640419,3.6535,3.665,3.6419,43.585,0.4358,DISCH,27.75
12641416,3.6541,3.6662,3.6419,43.595,0.4359,DISCH,27.75
12642428,3.6541,3.6662,3.6419,43.595,0.4359,DISCH,27.75
12643443,3.6541,3.6662,3.6419,43.595,0.4359,DISCH,27.75
12644519,3.6536,3.665,3.6421,43.575,0.4358,DISCH,27.75
12645490,3.6536,3.665,3.6421,43.575,0.4358,DISCH,27.75
12646551,3.6536,3.665,3.6421,43.575,0.4358,DISCH,27.75
12647546,3.6542,3.6662,3.6421,43.562,0.4356,DISCH,27.75
12648518,3.6542,3.6662,3.6421,43.562,0.4356,DISCH,27.75
12649480,3.6542,3.6662,3.6421,43.562,0.4356,DISCH,27.75
12650495,3.6535,3.665,3.6419,43.56,0.4356,DISCH,27.75
12651529,3.6535,3.665,3.6419,43.56,0.4356,DISCH,27.75
12652547,3.6535,3.665,3.6419,43.56,0.4356,DISCH,27.75
12653577,3.6535,3.665,3.6419,43.56,0.4356,DISCH,27.75
12654556,3.6535,3.665,3.6419,43.56,0.4356,DISCH,27.75
12655564,3.6535,3.665,3.6419,43.56,0.4356,DISCH,27.75
12656496,3.6542,3.6662,3.6421,43.55,0.4355,DISCH,27.75
12657469,3.6542,3.6662,3.6421,43.55,0.4355,DISCH,27.75
12658484,3.6535,3.665,3.6419,43.535,0.4353,DISCH,27.75
12659484,3.6535,3.665,3.6419,43.535,0.4353,DISCH,27.75
12660514,3.6535,3.665,3.6419,43.535,0.4353,DISCH,27.75
12661541,3.6535,3.665,3.6419,43.535,0.4353,DISCH,27.75
12662553,3.6534,3.665,3.6417,43.555,0.4355,DISCH,27.75
12663542,3.6534,3.665,3.6417,43.555,0.4355,DISCH,27.75
12664525,3.6534,3.665,3.6417,43.555,0.4355,DISCH,27.75
12665498,3.6534,3.665,3.6417,43.555,0.4355,DISCH,27.75
12666516,3.6535,3.665,3.6419,43.493,0.4349,DISCH,27.75
12667459,3.6535,3.665,3.6419,43.493,0.4349,DISCH,27.75
12668483,3.6535,3.665,3.6419,43.505,0.435,DISCH,27.75
12669490,3.6535,3.665,3.6419,43.505,0.435,DISCH,27.75
12670509,3.6535,3.665,3.6419,43.505,0.435,DISCH,27.75
12671577,3.6527,3.6637,3.6417,43.497,0.435,DISCH,27.75
12672552,3.6527,3.6637,3.6417,43.497,0.435,DISCH,27.75
12673565,3.653,3.6637,3.6423,43.487,0.4349,DISCH,27.75
12674552,3.653,3.6637,3.6423,43.487,0.4349,DISCH,27.75
12675572,3.6535,3.665,3.6419,43.507,0.4351,DISCH,27.75
12676570,3.6535,3.665,3.6419,43.507,0.4351,DISCH,27.75
12677562,3.6535,3.665,3.6419,43.507,0.4351,DISCH,27.75
12678538,3.6535,3.665,3.6419,43.507,0.4351,DISCH,27.75
12679528,3.6535,3.665,3.6419,43.505,0.435,DISCH,27.75
12680496,3.6535,3.665,3.6419,43.505,0.435,DISCH,27.75
12681459,3.6535,3.665,3.6419,43.505,0.435,DISCH,27.75
12682479,3.654,3.6662,3.6417,43.507,0.4351,DISCH,27.75
12683516,3.654,3.6662,3.6417,43.507,0.4351,DISCH,27.75
