t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum,soc_gt
11970740,3.658880000000001,3.67,3.6473,43.73,0.43714,DISCH,27.69,11970.74,0.97400000000016,1.599442736,1.4590146297277733,0.541337651840091
11971742,3.65902,3.6712,3.6474,43.685,0.43706,DISCH,27.69,11971.742,1.0020000000004077,1.599211214,1.45913627809444,0.541299409916831
11972750,3.65914,3.6712,3.6474,43.685,0.4370200000000001,DISCH,27.69,11972.75,1.0079999999998108,1.599117322,1.45925864369444,0.5412609425209005
11973769,3.6592600000000006,3.6712,3.6474,43.685,0.43698,DISCH,27.69,11973.769,1.0190000000002328,1.59902343,1.4593823333111067,0.5412220589011839
11974828,3.65924,3.6712,3.6471,43.713,0.4370199999999999,DISCH,27.69,11974.828,1.058999999999287,1.59916106,1.4595108900277733,0.5411816452381975
11975823,3.6591,3.6712,3.6471,43.713,0.4372,DISCH,27.69,11975.823,0.9950000000008004,1.5997584420000002,1.4596317272499957,0.5411436583099238
11976830,3.65896,3.6712,3.6471,43.713,0.43738,DISCH,27.69,11976.83,1.006999999999607,1.600355824,1.4597540721555513,0.5411051974195913
11977825,3.658980000000001,3.67,3.6473,43.782,0.43742,DISCH,27.69,11977.825,0.9950000000008004,1.600510938,1.4598749701833291,0.5410671913762121
11978858,3.659,3.67,3.6473,43.782,0.43746,DISCH,27.69,11978.858,1.032999999999447,1.600666052,1.4600004968999956,0.5410277302375436
11979847,3.65886,3.6712,3.6474,43.727,0.43756,DISCH,27.69,11979.847,0.988999999999578,1.6009707079999995,1.460120704355551,0.540989941285529
11980799,3.65884,3.6712,3.6474,43.727,0.43752,DISCH,27.69,11980.799,0.952000000001135,1.600815612,1.4602364040888847,0.5409535694011824
11981798,3.65882,3.67,3.6471,43.757,0.43748,DISCH,27.69,11981.798,0.9989999999997964,1.600660516,1.4603578047888846,0.5409154053355208
11982791,3.65882,3.67,3.6471,43.757,0.43752,DISCH,27.69,11982.791,0.992999999998574,1.600806888,1.4604784873888843,0.540877467014979
11983816,3.658700000000001,3.67,3.6471,43.757,0.4375,DISCH,27.69,11983.816,1.0250000000014552,1.600681238,1.4606030533611065,0.5408383079002201
11984840,3.65874,3.6712,3.6474,43.748,0.43742,DISCH,27.69,11984.84,1.0239999999994325,1.6004060459999998,1.4607274750499954,0.5407991941430137
11985803,3.65876,3.67,3.6474,43.717,0.4373999999999999,DISCH,27.69,11985.803,0.962999999999738,1.600341626,1.4608444795499953,0.540762412086397
11986795,3.65878,3.67,3.6474,43.717,0.43738,DISCH,27.69,11986.795,0.9920000000001892,1.600277206,1.4609650020388842,0.5407245240990983
11987814,3.65864,3.67,3.6473,43.752,0.43738,DISCH,27.69,11987.814,1.0190000000002328,1.600215956,1.4610888048777733,0.5406856048863387
11988849,3.65874,3.67,3.6473,43.752,0.43746,DISCH,27.69,11988.849,1.0349999999998545,1.600552412,1.4612145746277732,0.5406460673466272
11989819,3.65884,3.67,3.6473,43.752,0.43754,DISCH,27.69,11989.819,0.9699999999993452,1.6008888679999995,1.4613324673499952,0.5406090060645101
11990772,3.65896,3.6712,3.6471,43.762,0.4375599999999999,DISCH,27.69,11990.772,0.9530000000013388,1.601014552,1.4614482992055509,0.5405725926456325
11991681,3.65892,3.6712,3.6471,43.762,0.4375599999999999,DISCH,27.69,11991.681,0.9089999999996508,1.600997052,1.4615587831055508,0.5405378604339224
11992674,3.65888,3.6712,3.6471,43.762,0.4375599999999999,DISCH,27.69,11992.674,0.9930000000003928,1.6009795519999996,1.461679476738884,0.5404999186448926
11993726,3.6586,3.67,3.6469,43.752,0.4375,DISCH,27.69,11993.726,1.05199999999968,1.600637556,1.4618073239611065,0.5404597280217449
11994752,3.65832,3.67,3.6469,43.752,0.4374399999999999,DISCH,27.69,11994.752,1.02599999999984,1.60029556,1.4619319943611064,0.5404205360786041
11995790,3.65806,3.6687,3.6469,43.727,0.43742,DISCH,27.69,11995.79,1.0380000000004657,1.600108626,1.4620581171277731,0.5403808875629983
11996811,3.65796,3.6687,3.6469,43.727,0.43742,DISCH,27.69,11996.811,1.0209999999988213,1.600064876,1.4621821742999952,0.5403418883968775
11997788,3.6579800000000007,3.6687,3.6471,43.748,0.43742,DISCH,27.69,11997.788,0.9770000000007713,1.600073626,1.462300885227773,0.5403045699000115
11998778,3.65826,3.6687,3.6471,43.748,0.43742,DISCH,27.69,11998.778,0.9899999999997816,1.6001960699999995,1.4624211757277727,0.540266754841775
11999804,3.65854,3.67,3.6471,43.75,0.43742,DISCH,27.69,11999.804,1.02599999999984,1.600318514,1.4625458404277727,0.5402275646905115
12000769,3.6588,3.6712,3.6471,43.73,0.43738,DISCH,27.69,12000.769,0.9650000000001456,1.6002858959999997,1.4626630825666616,0.5401907079286735
12001723,3.6590599999999993,3.6712,3.6471,43.73,0.43734,DISCH,27.69,12001.723,0.9539999999997236,1.6002532779999998,1.4627789776666615,0.5401542746279901
12002762,3.6590599999999993,3.6712,3.6471,43.73,0.43738,DISCH,27.69,12002.762,1.0390000000006694,1.6003996180000002,1.4629052103944393,0.5401145915445189
12003736,3.6589200000000006,3.6712,3.6471,43.73,0.43746,DISCH,27.69,12003.736,0.97400000000016,1.6006310759999998,1.4630235676277725,0.5400773842366167
12004690,3.65878,3.67,3.6471,43.775,0.43754,DISCH,27.69,12004.69,0.9539999999997236,1.6008625340000002,1.4631395157277727,0.5400409342746169
12005695,3.65864,3.67,3.6471,43.775,0.43762,DISCH,27.69,12005.695,1.0049999999991996,1.6010939919999998,1.4632616846444393,0.5400025287089365
12006672,3.65848,3.67,3.6471,43.775,0.4376799999999999,DISCH,27.69,12006.672,0.9770000000007713,1.601243528,1.4633804661333283,0.539965188030165
12007708,3.65846,3.67,3.6471,43.775,0.43766,DISCH,27.69,12007.708,1.0360000000000582,1.6011616060000002,1.4635064149555506,0.5399255941965108
12008716,3.6585800000000006,3.67,3.6469,43.765,0.4376399999999999,DISCH,27.69,12008.716,1.0079999999998108,1.601140948,1.4636289541555505,0.5398870722269099
12009726,3.658700000000001,3.67,3.6469,43.765,0.43762,DISCH,27.69,12009.726,1.0100000000002185,1.60112029,1.4637517308777728,0.5398484755887636
12010699,3.65882,3.6712,3.6469,43.765,0.4376,DISCH,27.69,12010.699,0.9729999999999565,1.601099632,1.4638700044333284,0.5398112945861806
12011695,3.65882,3.6712,3.6469,43.765,0.4376,DISCH,27.69,12011.695,0.9959999999991852,1.601099632,1.4639910737666615,0.5397732346904227
12012664,3.65882,3.6712,3.6469,43.765,0.4376,DISCH,27.69,12012.664,0.9690000000009604,1.601099632,1.4641088610999948,0.5397362065388269
12013675,3.65868,3.67,3.6467,43.757,0.4376,DISCH,27.69,12013.675,1.010999999998603,1.601038368,1.4642317537666614,0.5396975734518678
12014670,3.65856,3.67,3.6467,43.757,0.4376,DISCH,27.69,12014.67,0.9950000000008004,1.600985856,1.4643527015444395,0.5396595517688564
12015688,3.65844,3.67,3.6469,43.76,0.4376,DISCH,27.69,12015.688,1.018000000000029,1.600933344,1.464476445099995,0.53962065119267
12016645,3.65846,3.67,3.6471,43.757,0.4376,DISCH,27.69,12016.645,0.9570000000003348,1.600942096,1.4645927737666615,0.5395840815940351
12017644,3.65848,3.67,3.6471,43.757,0.4376,DISCH,27.69,12017.644,0.9989999999997964,1.6009508479999996,1.4647142077666613,0.539545907060037
12018635,3.65848,3.67,3.6471,43.757,0.43754,DISCH,27.69,12018.635,0.9909999999999854,1.6007313439999995,1.4648346528055505,0.5395080434202657
12019695,3.65846,3.67,3.6471,43.757,0.43748,DISCH,27.69,12019.695,1.059999999999491,1.600503088,1.4649634663611057,0.5394675490162604
12020648,3.65844,3.67,3.6467,43.735,0.43742,DISCH,27.69,12020.648,0.9529999999995198,1.6002748319999998,1.46507926115555,0.5394311472480791
12021625,3.65842,3.67,3.6467,43.735,0.4373599999999999,DISCH,27.69,12021.625,0.9770000000007713,1.600046576,1.4651979557999946,0.5393938338701144
12022690,3.6584,3.67,3.6467,43.735,0.4373,DISCH,27.69,12022.69,1.065000000000509,1.59981832,1.465327323716661,0.539353165194677
12023705,3.6584,3.67,3.6467,43.735,0.4373599999999999,DISCH,27.69,12023.705,1.014999999999418,1.600037824,1.4654506349388834,0.539314400528726
12024634,3.6584,3.67,3.6467,43.735,0.43742,DISCH,27.69,12024.634,0.9290000000000872,1.600257328,1.4655635135999945,0.5392789154892292
12025611,3.6584,3.67,3.6469,43.765,0.43748,DISCH,27.69,12025.611,0.9770000000007713,1.6004768319999996,1.4656822408111059,0.5392415918734619
12026624,3.6584,3.67,3.6469,43.765,0.4375599999999999,DISCH,27.69,12026.624,1.0129999999990105,1.6007695039999998,1.4658053653333278,0.539202885899356
12027598,3.6584,3.67,3.6469,43.765,0.4376399999999999,DISCH,27.69,12027.598,0.97400000000016,1.601062176,1.4659237712666613,0.5391656632819044
12028594,3.65824,3.67,3.6467,43.768,0.4376399999999999,DISCH,27.69,12028.594,0.9959999999991852,1.60099216,1.466044851666661,0.5391275999071796
12029600,3.65808,3.67,3.6467,43.768,0.4376399999999999,DISCH,27.69,12029.6,1.0060000000012224,1.6009221439999997,1.4661671477333278,0.5390891543700582
12030615,3.6581,3.6687,3.6465,43.762,0.4376399999999999,DISCH,27.69,12030.615,1.014999999999418,1.600930896,1.4662905378999944,0.5390503648867795
12031635,3.65812,3.6687,3.6465,43.762,0.43762,DISCH,27.69,12031.635,1.0200000000004366,1.60086648,1.4664145302333276,0.5390113861037011
12032661,3.65812,3.67,3.6471,43.765,0.4376,DISCH,27.69,12032.661,1.02599999999984,1.600793312,1.4665392462333278,0.5389721798255407
12033685,3.65828,3.67,3.6471,43.765,0.4376,DISCH,27.69,12033.685,1.0239999999994325,1.6008633279999998,1.4666637191222165,0.538933049972874
12034701,3.65844,3.67,3.6467,43.762,0.4376,DISCH,27.69,12034.701,1.0159999999996217,1.600933344,1.466787219566661,0.5388942258221809
12035706,3.65842,3.67,3.6467,43.762,0.4376,DISCH,27.69,12035.706,1.0050000000010186,1.6009245919999997,1.4669093828999944,0.5388558220117022
12036729,3.65838,3.67,3.6467,43.762,0.4375799999999999,DISCH,27.69,12036.729,1.0229999999992287,1.600833922,1.4670337285499944,0.5388167321584202
12037744,3.658360000000001,3.67,3.6467,43.762,0.4375599999999999,DISCH,27.69,12037.744,1.015000000001237,1.6007520039999998,1.4671570961611058,0.5387779497658065
12038784,3.65834,3.67,3.6465,43.755,0.43754,DISCH,27.69,12038.784,1.039999999999054,1.6006700860000005,1.46728349660555,0.5387382139581758
12039807,3.6583200000000007,3.67,3.6465,43.755,0.4375199999999999,DISCH,27.69,12039.807,1.0230000000010475,1.6005881679999998,1.46740782520555,0.5386991294648078
12040818,3.6583,3.67,3.6465,43.755,0.4375,DISCH,27.69,12040.818,1.010999999998603,1.60050625,1.4675306897888833,0.5386605052062505
12041876,3.6583200000000007,3.67,3.6465,43.752,0.43748,DISCH,27.69,12041.876,1.0580000000009022,1.600441832,1.4676592602999945,0.538620087206781
12042809,3.65834,3.67,3.6465,43.752,0.43746,DISCH,27.69,12042.809,0.9329999999990832,1.6003774139999998,1.4677726353499942,0.5385844461202586
12043826,3.658360000000001,3.67,3.6467,43.74,0.43746,DISCH,27.69,12043.826,1.0169999999998254,1.600386164,1.4678962177999941,0.5385455961899335
12044860,3.65838,3.67,3.6467,43.74,0.43746,DISCH,27.69,12044.86,1.0340000000014695,1.600394914,1.4680218660333275,0.5385060968507434
12045858,3.65824,3.67,3.6469,43.748,0.4374399999999999,DISCH,27.69,12045.858,0.9979999999995924,1.6002605119999995,1.4681431341222164,0.5384679744733023
12046895,3.65808,3.67,3.6469,43.748,0.4374399999999999,DISCH,27.69,12046.895,1.037000000000262,1.6001905280000002,1.4682691411444386,0.5384283623436364
12047904,3.65794,3.6687,3.6465,43.745,0.43746,DISCH,27.69,12047.904,1.0090000000000146,1.6002024460000002,1.4683917514611051,0.538389818017483
12048929,3.6578,3.6687,3.6465,43.745,0.43746,DISCH,27.69,12048.929,1.0249999999996362,1.6001411959999998,1.4685163060444386,0.5383506624829861
12049921,3.657660000000001,3.6687,3.6467,43.755,0.43746,DISCH,27.69,12049.921,0.9920000000001892,1.600079946,1.4686368505777718,0.5383127675656973
12050873,3.657680000000001,3.6687,3.6467,43.755,0.4374399999999999,DISCH,27.69,12050.873,0.951999999999316,1.60001554,1.4687525291555494,0.538276402331906
12051835,3.6577,3.6687,3.6467,43.755,0.43742,DISCH,27.69,12051.835,0.9619999999995344,1.599951134,1.4688694174999937,0.5382396567904679
12052772,3.6577,3.6687,3.6467,43.73,0.43738,DISCH,27.69,12052.772,0.9370000000017172,1.5998048260000002,1.4689832577944384,0.5382038694476261
12053786,3.65766,3.6687,3.6467,43.73,0.4373599999999999,DISCH,27.69,12053.786,1.0139999999992142,1.5997141760000002,1.4691064475277718,0.5381651429734643
12054795,3.65762,3.6687,3.6467,43.73,0.43734,DISCH,27.69,12054.795,1.0090000000000146,1.599623526,1.469229024211105,0.5381266092204355
12055788,3.65758,3.6687,3.6463,43.74,0.4373599999999999,DISCH,27.69,12055.788,0.9930000000003928,1.5996791840000002,1.4693496626777718,0.5380886847738451
12056857,3.65754,3.6687,3.6463,43.74,0.43742,DISCH,27.69,12056.857,1.0689999999995052,1.599881142,1.4694795521166606,0.5380478521503552
12057861,3.6575,3.6687,3.6463,43.74,0.43748,DISCH,27.69,12057.861,1.004000000000815,1.6000831000000002,1.469601560427772,0.5380094970733538
12058861,3.65752,3.6687,3.6463,43.76,0.4375,DISCH,27.69,12058.861,1.0,1.600165,1.4697230882055496,0.5379712930589551
12059865,3.65754,3.6687,3.6463,43.76,0.4375199999999999,DISCH,27.69,12059.865,1.003999999998996,1.6002469,1.4698451076722163,0.5379329344750434
12060877,3.65772,3.6687,3.6465,43.748,0.4375,DISCH,27.69,12060.877,1.0120000000006255,1.600252464,1.4699680937833275,0.5378942720124719
12061946,3.6579,3.6687,3.6465,43.748,0.4374399999999999,DISCH,27.69,12061.946,1.0689999999995052,1.600111728,1.4700979891611052,0.5378534375220063
12062923,3.65806,3.67,3.6467,43.73,0.4373999999999999,DISCH,27.69,12062.923,0.9770000000007713,1.600035412,1.4702166946611053,0.5378161207314409
12063932,3.6582,3.67,3.6467,43.73,0.43738,DISCH,27.69,12063.932,1.0090000000000146,1.600023496,1.4703392825555497,0.5377775834540373
12064938,3.65834,3.67,3.6465,43.74,0.4373599999999999,DISCH,27.69,12064.938,1.0059999999994034,1.60001158,1.4704615003777717,0.5377391625141884
12065959,3.6583200000000007,3.67,3.6465,43.74,0.43738,DISCH,27.69,12065.959,1.0210000000006405,1.600076,1.4705855462055497,0.5377001669143576
12066925,3.6583,3.67,3.6465,43.743,0.4374,DISCH,27.69,12066.925,0.9659999999985304,1.60014042,1.4707029152055495,0.5376632702718948
12067932,3.6582600000000007,3.67,3.6465,43.743,0.43742,DISCH,27.69,12067.932,1.007000000001426,1.600196086,1.470825271299994,0.5376248058641733
12068913,3.65822,3.67,3.6465,43.743,0.4374399999999999,DISCH,27.69,12068.913,0.9809999999997672,1.600251752,1.4709444736999941,0.5375873328659069
12069923,3.65818,3.67,3.6462,43.748,0.43746,DISCH,27.69,12069.923,1.0100000000002185,1.600307418,1.4710672055333276,0.5375487503392319
12070920,3.65816,3.67,3.6462,43.748,0.43746,DISCH,27.69,12070.92,0.9969999999993888,1.60029867,1.4711883576499942,0.5375106644193359
12071938,3.65814,3.67,3.6462,43.748,0.43746,DISCH,27.69,12071.938,1.018000000000029,1.600289922,1.4713120616166608,0.5374717762884893
12072982,3.65816,3.67,3.6463,43.737,0.4374399999999999,DISCH,27.69,12072.982,1.043999999999869,1.600225508,1.4714389192166608,0.5374318967673986
12073953,3.65816,3.67,3.6463,43.737,0.4374399999999999,DISCH,27.69,12073.953,0.9709999999995488,1.600225508,1.4715569065055496,0.5373948057568823
12074922,3.65816,3.67,3.6463,43.737,0.4374399999999999,DISCH,27.69,12074.922,0.9690000000009604,1.600225508,1.4716746507722165,0.5373577911439157
12075926,3.65814,3.67,3.6462,43.755,0.43746,DISCH,27.69,12075.926,1.003999999998996,1.600289922,1.4717966535055498,0.5373194378203695
12076912,3.65816,3.67,3.6462,43.755,0.43748,DISCH,27.69,12076.912,0.9860000000007858,1.600371836,1.4719164744166608,0.537281770384191
12077903,3.65818,3.67,3.6462,43.755,0.4375,DISCH,27.69,12077.903,0.9909999999999854,1.6004537500000002,1.4720369084444387,0.5372439102059217
12078931,3.65808,3.67,3.6465,43.75,0.4375199999999999,DISCH,27.69,12078.931,1.0280000000002474,1.600483152,1.4721618447111053,0.5372046346837493
12079910,3.6579800000000007,3.67,3.6465,43.75,0.43754,DISCH,27.69,12079.91,0.9789999999993596,1.6005125539999998,1.4722808312833275,0.5371672295340661
12080898,3.658020000000001,3.6687,3.6465,43.757,0.4375199999999999,DISCH,27.69,12080.898,0.9879999999993744,1.600456888,1.472400906216661,0.5371294822423285
12081896,3.65802,3.6687,3.6465,43.757,0.4375,DISCH,27.69,12081.896,0.9980000000014116,1.600383722,1.4725221909388833,0.5370913546359584
12082922,3.658020000000001,3.67,3.6465,43.737,0.43748,DISCH,27.69,12082.922,1.02599999999984,1.6003105559999995,1.472646872738883,0.5370521591090627
12083924,3.65816,3.67,3.6465,43.737,0.4374399999999999,DISCH,27.69,12083.924,1.0020000000004077,1.600225488,1.4727686268722164,0.5370138839365216
12084998,3.65814,3.67,3.6465,43.737,0.4374,DISCH,27.69,12084.998,1.0739999999987049,1.600070436,1.4728991178722162,0.5369728622035972
12086033,3.65798,3.67,3.6465,43.737,0.4374,DISCH,27.69,12086.033,1.0349999999998545,1.6000004520000002,1.4730248703722164,0.5369333300866725
12087017,3.65782,3.6687,3.6463,43.745,0.4374,DISCH,27.69,12087.017,0.9840000000003783,1.5999304680000002,1.4731444263722164,0.5368957459291327
12088010,3.6576400000000007,3.6687,3.6463,43.745,0.43742,DISCH,27.69,12088.01,0.9930000000003928,1.5999248840000002,1.473265081388883,0.5368578162798106
12089018,3.65746,3.6687,3.6463,43.745,0.4374399999999999,DISCH,27.69,12089.018,1.0079999999998108,1.5999193000000005,1.473387564588883,0.5368193119146194
12090049,3.65744,3.6687,3.646,43.748,0.43746,DISCH,27.69,12090.049,1.0310000000008586,1.5999837,1.4735128482722166,0.5367799271769937
12090987,3.65746,3.6687,3.646,43.748,0.43748,DISCH,27.69,12090.987,0.9379999999982828,1.6000656000000002,1.473626836116661,0.5367440934496758
12092008,3.657480000000001,3.6687,3.646,43.748,0.4375,DISCH,27.69,12092.008,1.0210000000006405,1.6001474999999998,1.4737509159777722,0.5367050871509745
12092999,3.6576400000000007,3.6687,3.6465,43.748,0.43746,DISCH,27.69,12092.999,0.9909999999999854,1.6000711719999998,1.473871338994439,0.5366672304342073
12093997,3.6578,3.6687,3.6465,43.748,0.43742,DISCH,27.69,12093.997,0.9979999999995924,1.599994844,1.4739926015388833,0.5366291097997424
12094998,3.65784,3.67,3.6463,43.732,0.43738,DISCH,27.69,12094.998,1.0010000000002035,1.59986604,1.4741142174777724,0.5365908780706234
12096017,3.65784,3.67,3.6463,43.732,0.43734,DISCH,27.69,12096.017,1.0190000000002328,1.5997197360000002,1.4742380089944391,0.5365519624171681
12097044,3.65784,3.6687,3.6465,43.73,0.4373,DISCH,27.69,12097.044,1.0270000000000437,1.599573432,1.4743627609666614,0.5365127448306195
12098025,3.65772,3.6687,3.6465,43.73,0.4373,DISCH,27.69,12098.025,0.9809999999997672,1.599520956,1.4744819252166614,0.5364752838253574
12099051,3.6576,3.6687,3.6465,43.73,0.4373,DISCH,27.69,12099.051,1.02599999999984,1.59946848,1.4746065557166614,0.5364361044253585
12100118,3.6576,3.6687,3.6465,43.73,0.4373,DISCH,27.69,12100.118,1.0670000000009168,1.59946848,1.4747361665777725,0.5363953593768216
12101127,3.65758,3.6687,3.6465,43.73,0.43728,DISCH,27.69,12101.127,1.0090000000000146,1.599386584,1.4748587264444393,0.5363568309103552
12102149,3.65756,3.6687,3.6465,43.73,0.43726,DISCH,27.69,12102.149,1.021999999999025,1.599304688,1.4749828596999948,0.5363178078263382
12103153,3.65754,3.6687,3.6462,43.725,0.4372399999999999,DISCH,27.69,12103.153,1.004000000000815,1.599222792,1.4751048010777725,0.5362794737907982
12104175,3.65752,3.6687,3.6462,43.725,0.4372399999999999,DISCH,27.69,12104.175,1.021999999999025,1.5992140460000002,1.4752289286555502,0.5362404524916728
12105178,3.6575,3.6687,3.6462,43.725,0.4372399999999999,DISCH,27.69,12105.178,1.0030000000006112,1.5992053,1.4753507485777724,0.5362021566374431
12106221,3.6575,3.6687,3.6462,43.73,0.43726,DISCH,27.69,12106.221,1.0429999999996653,1.59927845,1.4754774325166613,0.536162331709234
12107226,3.657480000000001,3.6687,3.6462,43.73,0.4373,DISCH,27.69,12107.226,1.0050000000010186,1.599416002,1.4755995120999947,0.5361239542267788
12108263,3.65746,3.6687,3.6462,43.73,0.43734,DISCH,27.69,12108.263,1.037000000000262,1.599553554,1.4757254903166614,0.536084351152556
12109262,3.65746,3.6687,3.646,43.74,0.4373599999999999,DISCH,27.69,12109.262,0.9989999999997964,1.599626704,1.4758468577166612,0.5360461975552311
12110219,3.65746,3.6687,3.646,43.74,0.43738,DISCH,27.69,12110.219,0.9569999999985156,1.599699854,1.4759631278999943,0.5360096463416777
12111186,3.65746,3.6687,3.6462,43.743,0.4374,DISCH,27.69,12111.186,0.967000000000553,1.599773004,1.4760806183999944,0.5359727115039328
12112165,3.657480000000001,3.6687,3.6462,43.743,0.4374,DISCH,27.69,12112.165,0.9790000000011788,1.599781752,1.4761995668999945,0.5359353183228032
12113185,3.6575,3.6687,3.6463,43.74,0.4374,DISCH,27.69,12113.185,1.0199999999986176,1.5997905,1.4763234968999943,0.5358963591351096
12114185,3.65766,3.6687,3.6463,43.74,0.4373599999999999,DISCH,27.69,12114.185,1.0,1.5997141520000002,1.476444985788883,0.5358581673459953
12115164,3.65782,3.6687,3.6463,43.74,0.43732,DISCH,27.69,12115.164,0.9790000000011788,1.599637804,1.4765639125333276,0.5358207810040392
12116172,3.6579800000000007,3.67,3.6465,43.72,0.43728,DISCH,27.69,12116.172,1.0079999999998108,1.599561456,1.4766863509333277,0.535782290722376
12117147,3.65796,3.67,3.6465,43.72,0.43728,DISCH,27.69,12117.147,0.9750000000003638,1.599552708,1.4768047809333278,0.5357450605392196
12118145,3.65794,3.67,3.6465,43.72,0.43728,DISCH,27.69,12118.145,0.9979999999995924,1.59954396,1.476926004666661,0.5357069521055888
12119141,3.65778,3.6687,3.646,43.743,0.43728,DISCH,27.69,12119.141,0.9959999999991852,1.599474008,1.477046985466661,0.5356689200415645
12120169,3.65762,3.6687,3.646,43.743,0.43728,DISCH,27.69,12120.169,1.0280000000002474,1.599404056,1.4771718531999944,0.5356296660638366
12121203,3.65746,3.6687,3.6462,43.72,0.43728,DISCH,27.69,12121.203,1.0339999999996508,1.599334104,1.4772974497333278,0.5355901829772891
12122230,3.65746,3.6687,3.6462,43.72,0.43726,DISCH,27.69,12122.23,1.0270000000000437,1.599260956,1.4774221902944389,0.5355509689779884
12123218,3.65746,3.6687,3.6462,43.72,0.4372399999999999,DISCH,27.69,12123.218,0.9880000000011931,1.5991878080000002,1.477542188383328,0.5355132458434131
12124183,3.65756,3.6687,3.646,43.732,0.4373,DISCH,27.69,12124.183,0.9650000000001456,1.599451008,1.4776594090777724,0.5354763958229463
12125178,3.657660000000001,3.6687,3.646,43.732,0.4373599999999999,DISCH,27.69,12125.178,0.9949999999989814,1.599714208,1.4777802905222168,0.5354383949927777
12126196,3.6575,3.67,3.646,43.752,0.43742,DISCH,27.69,12126.196,1.018000000000029,1.599863658,1.4779039831777725,0.5353995104177423
12127172,3.65764,3.67,3.646,43.752,0.43746,DISCH,27.69,12127.172,0.9760000000005676,1.600071204,1.4780225834444392,0.535362226708797
12128147,3.65778,3.6675,3.646,43.75,0.4375,DISCH,27.69,12128.147,0.9750000000003638,1.60027875,1.4781410730277724,0.5353249777947582
12129142,3.6578,3.67,3.6462,43.75,0.4375,DISCH,27.69,12129.142,0.9949999999989814,1.6002875,1.4782619931666614,0.5352869648004313
12130171,3.65782,3.67,3.6462,43.75,0.4375,DISCH,27.69,12130.171,1.029000000000451,1.60029625,1.4783870452499948,0.5352476528696148
12131176,3.657960000000001,3.67,3.6462,43.75,0.4375,DISCH,27.69,12131.176,1.0049999999991996,1.6003575,1.4785091806666613,0.5352092578351442
12132194,3.65782,3.67,3.6462,43.75,0.4375,DISCH,27.69,12132.194,1.018000000000029,1.6002962500000002,1.4786328959444393,0.5351703661484861
12133213,3.657680000000001,3.6687,3.646,43.752,0.4375,DISCH,27.69,12133.213,1.0190000000002328,1.600235,1.4787567327499946,0.5351314362578137
12134226,3.6575,3.6687,3.646,43.752,0.4375,DISCH,27.69,12134.226,1.0130000000008297,1.60015625,1.4788798403888836,0.5350927355912276
12135196,3.65732,3.6687,3.646,43.752,0.4375,DISCH,27.69,12135.196,0.9699999999993452,1.6000775,1.478997722333328,0.5350556776972608
12136228,3.65728,3.6687,3.6456,43.752,0.4375,DISCH,27.69,12136.228,1.0319999999992433,1.6000599999999998,1.4791231389999944,0.5350162511544014
12137193,3.6573800000000007,3.6687,3.6456,43.752,0.43746,DISCH,27.69,12137.193,0.9650000000001456,1.599957434,1.4792404025833277,0.5349793876511921
12138181,3.657480000000001,3.6687,3.6456,43.752,0.43742,DISCH,27.69,12138.181,0.9880000000011931,1.599854868,1.4793604500722168,0.5349416489870125
12139179,3.65752,3.67,3.6458,43.727,0.43742,DISCH,27.69,12139.179,0.9979999999995924,1.5998723680000002,1.4794817126166613,0.5349035283525475
12140152,3.65756,3.67,3.6458,43.727,0.43742,DISCH,27.69,12140.152,0.9729999999999565,1.599889868,1.4795999375222169,0.5348663626437957
12141134,3.65784,3.6687,3.646,43.748,0.43738,DISCH,27.69,12141.134,0.9819999999999708,1.5998660240000002,1.4797192450666612,0.5348288565918529
12142133,3.65798,3.6687,3.646,43.748,0.43738,DISCH,27.69,12142.133,0.9989999999997964,1.599927246,1.4798406180166612,0.534790701249805
12143119,3.65778,3.6712,3.646,43.727,0.43742,DISCH,27.69,12143.119,0.9860000000007858,1.5999860620000002,1.4799604224944392,0.5347530389796823
12144102,3.657760000000001,3.6712,3.646,43.727,0.43748,DISCH,27.69,12144.102,0.9830000000001746,1.6001967499999998,1.4800798788388836,0.5347154861503075
12145105,3.65774,3.6675,3.6463,43.75,0.4375400000000001,DISCH,27.69,12145.105,1.0029999999987922,1.6004074380000002,1.4802017823444389,0.5346771640204483
12146116,3.657480000000001,3.6687,3.6458,43.78,0.43764,DISCH,27.69,12146.116,1.011000000000422,1.60065947,1.480324686244439,0.5346385274021284
12147121,3.65722,3.6687,3.6458,43.78,0.4377400000000001,DISCH,27.69,12147.121,1.0049999999991996,1.600911502,1.4804468886611057,0.5346001113052385
12148058,3.6574,3.6687,3.6458,43.78,0.43778,DISCH,27.69,12148.058,0.9370000000017172,1.6011365640000002,1.4805608330666615,0.5345642912335634
12149031,3.6575,3.6687,3.6458,43.78,0.43776,DISCH,27.69,12149.031,0.9729999999999565,1.6011071880000003,1.4806791498666614,0.5345270966364641
12149944,3.6576,3.67,3.6456,43.77,0.4377399999999999,DISCH,27.69,12149.944,0.9129999999986468,1.6010778120000002,1.4807901655944389,0.5344921972370011
12150944,3.65756,3.67,3.6456,43.77,0.43768,DISCH,27.69,12150.944,1.0,1.600840874,1.4809117433722168,0.5344539775043793
12151959,3.65752,3.67,3.6456,43.77,0.43762,DISCH,27.69,12151.959,1.015000000001237,1.600603936,1.4810351278999947,0.5344151897937668
